OBJECTID,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,index_right,FID,SBZ,Name
226748,14200630144200546910,14,7,13,000,2020,06,11,3,3,6,2,0,0,1,1,0,0,0,"737096,110600000250000","5691690,794099999600000",12.403313647000061,51.32700694400006,0,3,3,3,Südost
226749,14200702148310559300,14,7,13,000,2020,07,15,5,3,1,1,0,1,1,0,0,0,0,"729128,989500000140000","5689726,970799999300000",12.287896127000067,51.31264212100007,0,6,6,6,West
226763,14200701144200546890,14,7,13,000,2020,07,15,4,3,1,5,0,0,1,0,0,0,0,"739137,939699999990000","5687809,721000000800000",12.429965029000073,51.29131628500005,0,3,3,3,Südost
226778,14200629148310560930,14,7,13,000,2020,06,14,2,3,0,7,0,0,0,0,0,0,1,"730505,593600000250000","5693874,187400000200000",12.310297177000052,51.34931579400006,0,7,7,7,Alt-West
226779,14200629148310557050,14,7,13,000,2020,06,08,2,3,2,6,0,0,1,0,0,0,0,"732921,125300000420000","5690576,812999999200000",12.342767955000056,51.31873177600005,0,5,5,5,Südwest
226784,14200629148210568300,14,7,13,000,2020,06,10,2,3,7,7,0,1,0,0,0,0,0,"735465,320600000210000","5689472,962799999900000",12.378484557000036,51.30777620500004,0,4,4,4,Süd
226785,14200629148210566120,14,7,13,000,2020,06,13,2,3,6,4,0,0,1,1,0,0,0,"737663,921799999660000","5692630,615000000200000",12.412075403000074,51.335205890000054,0,2,2,2,Ost
226786,14200629148110549950,14,7,13,000,2020,06,14,2,3,5,3,0,1,1,0,0,0,0,"729819,963800000030000","5700921,880699999600000",12.305026886000064,51.412860271000056,0,8,8,8,Nordwest
226789,14200629148110539250,14,7,13,000,2020,06,12,2,3,5,3,0,1,1,0,0,0,0,"734530,392599999900000","5694943,438300000500000",12.368695715000058,51.35726757800006,0,9,9,9,Nord
226791,14200629144200544510,14,7,13,000,2020,06,17,2,3,3,2,0,1,1,0,0,0,0,"732461,732900000180000","5691749,946000000500000",12.336951983000063,51.32945053200007,0,5,5,5,Südwest
226792,14200623148310533960,14,7,13,000,2020,06,19,3,3,5,3,0,1,0,0,1,0,0,"731508,010999999940000","5691446,722999999300000",12.323089259000028,51.32711748400004,0,5,5,5,Südwest
226793,14200629144200544260,14,7,13,000,2020,06,14,2,3,5,2,0,0,1,0,0,0,0,"736065,063900000420000","5688533,623700000300000",12.386452353000038,51.29909603300007,0,4,4,4,Süd
226794,14200623148210550040,14,7,13,000,2020,06,19,3,3,1,1,0,0,1,0,1,0,0,"740873,711099999960000","5692453,313100000800000",12.457948099000077,51.33226420200003,0,2,2,2,Ost
226797,14200623148210523490,14,7,13,000,2020,06,13,3,2,5,2,0,1,1,0,0,0,0,"738137,033300000240000","5690523,190500000500000",12.417446900000073,51.31609178600007,0,3,3,3,Südost
226815,14200702144200667200,14,7,13,000,2020,07,17,5,3,6,6,0,1,0,1,0,0,0,"734723,780000000260000","5695492,257799999800000",12.371830386000056,51.362114140000074,0,9,9,9,Nord
226854,14200627148423008540,14,7,13,000,2020,06,18,7,3,6,4,0,0,1,1,0,0,0,"734093,722599999980000","5693679,431900000200000",12.36160383300006,51.34610131200003,0,0,0,0,Mitte
226856,14200627148210547110,14,7,13,000,2020,06,16,7,3,5,3,0,1,1,0,0,0,0,"735962,695600000210000","5688506,088600000400000",12.384968388000061,51.29889129400004,0,4,4,4,Süd
226858,14200702148414553850,14,7,13,000,2020,07,13,5,2,0,1,0,1,0,0,0,0,0,"735286,087399999610000","5693690,785000000100000",12.378701902000046,51.34571100800008,0,0,0,0,Mitte
226859,14200627144200537370,14,7,13,000,2020,06,10,7,3,5,3,0,1,1,0,0,0,0,"739460,206000000240000","5694599,480299999900000",12.439138461000027,51.352124522000054,0,2,2,2,Ost
226870,14200702144200573780,14,7,13,000,2020,07,16,5,3,5,2,0,0,1,0,0,0,0,"740887,145999999720000","5693949,287799999100000",12.459152288000041,51.345685755000034,0,2,2,2,Ost
226883,14200626148410547330,14,7,13,000,2020,06,10,6,3,5,2,0,1,1,0,0,0,0,"734282,037700000220000","5693503,384999999800000",12.364187212000047,51.34444346300006,0,0,0,0,Mitte
226884,14200626148410536060,14,7,13,000,2020,06,23,6,3,0,1,2,0,0,0,0,0,1,"738388,251299999650000","5690337,270300000900000",12.420920914000021,51.31431780100007,0,3,3,3,Südost
226887,14200626148323535980,14,7,13,000,2020,06,23,6,3,2,6,2,1,0,0,0,0,0,"732367,819199999790000","5688156,673800000900000",12.333265577000077,51.29723289800006,0,5,5,5,Südwest
226889,14200626148320550160,14,7,13,000,2020,06,14,6,3,5,2,0,0,1,0,1,0,0,"730064,431800000370000","5690055,912699999300000",12.301507592000064,51.31521772500008,0,6,6,6,West
226892,14200626148310547250,14,7,13,000,2020,06,10,6,3,5,3,0,1,1,0,0,0,0,"731844,487499999810000","5689350,914899999300000",12.326547821000077,51.308166733000064,0,5,5,5,Südwest
226893,14200626144320977570,14,7,13,000,2020,06,17,6,3,5,2,0,1,1,0,0,0,0,"733898,726999999960000","5692473,834000000700000",12.358017079000035,51.335359502000074,0,0,0,0,Mitte
226895,14200626144200565950,14,7,13,000,2020,06,19,6,2,3,2,0,1,1,0,0,0,0,"735183,766999999990000","5688966,152000000700000",12.374118320000036,51.30334324000006,0,4,4,4,Süd
226896,14200626144200537260,14,7,13,000,2020,06,17,6,3,4,6,0,0,1,0,0,0,0,"737185,148500000130000","5695534,595499999800000",12.407149633000074,51.36147205900005,0,1,1,1,Nordost
226903,14200622148410559330,14,7,13,000,2020,06,05,2,3,5,7,0,0,1,0,1,0,0,"735249,188299999570000","5692911,039799999400000",12.377657930000055,51.338727025000026,0,0,0,0,Mitte
226905,14200622148410536020,14,7,13,000,2020,06,16,2,3,5,3,0,1,0,0,0,0,1,"733670,255400000140000","5694712,268699999900000",12.356212062000054,51.355546805000074,0,0,0,0,Mitte
226908,14200622148410534020,14,7,13,000,2020,06,18,2,3,5,3,0,1,1,0,0,0,0,"737592,627799999900000","5693447,748099999500000",12.411598859000037,51.34257028600007,0,2,2,2,Ost
226912,14200622148320535940,14,7,13,000,2020,06,10,2,3,3,6,0,1,1,0,0,0,0,"732789,959900000130000","5690556,702899999900000",12.34087584200006,51.318604924000056,0,5,5,5,Südwest
226917,14200622148310521320,14,7,13,000,2020,06,06,2,3,5,2,0,1,1,0,0,0,0,"733390,952499999660000","5692147,925599999700000",12.350527011000054,51.33264255600005,0,5,5,5,Südwest
226920,14200622148110521200,14,7,13,000,2020,06,10,2,3,1,6,0,1,1,0,0,0,0,"734005,929800000040000","5695597,726900000100000",12.361606871000049,51.363356972000076,0,9,9,9,Nord
226924,14200625148422544580,14,7,13,000,2020,06,19,5,3,1,5,0,1,1,0,0,0,0,"734918,999300000260000","5692241,204099999700000",12.37248426800005,51.332850816000075,0,0,0,0,Mitte
226926,14200702148110549940,14,7,13,000,2020,07,07,5,3,8,1,0,0,1,0,0,0,0,"734506,310100000350000","5695001,489000000100000",12.368388707000065,51.35779860200006,1,9,9,9,Nord
226927,14200625148410557160,14,7,13,000,2020,06,17,5,3,4,6,0,1,1,0,0,0,0,"737334,513000000270000","5693655,883099999300000",12.408038345000023,51.34454631300008,0,2,2,2,Ost
226928,14200625148410557150,14,7,13,000,2020,06,21,5,3,0,1,1,1,0,0,0,0,0,"734998,909400000240000","5692266,647900000200000",12.373646099000041,51.33304620000007,0,0,0,0,Mitte
226930,14200625148410539510,14,7,13,000,2020,06,15,5,3,5,3,0,1,1,0,0,0,0,"731410,481999999840000","5691635,981000000600000",12.32181472700006,51.32885610900007,0,7,7,7,Alt-West
226931,14200625148410531580,14,7,13,000,2020,06,08,5,3,1,5,0,1,1,0,0,0,0,"734058,096099999730000","5693198,403500000000000",12.360776993000059,51.34179803500007,0,0,0,0,Mitte
226933,14200625148310537400,14,7,13,000,2020,06,20,5,3,5,3,0,1,1,0,0,0,0,"728404,282499999740000","5689875,271800000200000",12.277610166000045,51.31426473800008,0,6,6,6,West
226936,14200625148310535920,14,7,13,000,2020,06,08,5,3,0,7,0,1,0,0,0,0,0,"733079,632600000130000","5691563,881400000300000",12.345683941000061,51.32752745600004,1,5,5,5,Südwest
226937,14200625148310531500,14,7,13,000,2020,06,08,5,3,5,3,0,1,1,0,0,0,0,"731827,461099999960000","5691415,527899999200000",12.327646092000066,51.32670736500006,0,5,5,5,Südwest
226940,14200625148110531280,14,7,13,000,2020,06,11,5,3,6,6,0,0,0,1,1,0,0,"735064,954800000410000","5697965,883099999300000",12.378357932000029,51.38417707200006,0,9,9,9,Nord
226943,14200625144200531190,14,7,13,000,2020,06,14,5,3,5,3,0,1,0,0,0,0,1,"737300,596099999730000","5695375,755500000000000",12.408698924000078,51.35999810700008,0,1,1,1,Nordost
226950,14200630662211560970,14,7,13,000,2020,06,12,3,2,0,1,0,1,0,0,0,0,0,"732755,519000000320000","5694145,095400000000000",12.342726803000062,51.35083086000003,0,0,0,0,Mitte
226977,14200702144200660280,14,7,13,000,2020,07,20,5,3,5,2,1,1,1,0,0,0,0,"736705,467199999840000","5689541,888499999400000",12.396290589000046,51.30788061900006,1,4,4,4,Süd
226982,14200624149110539650,14,7,13,000,2020,06,14,4,3,3,6,0,1,0,0,0,0,0,"731196,670099999760000","5693377,216199999700000",12.31988115200005,51.34457390400007,0,7,7,7,Alt-West
226984,14200624148410534110,14,7,13,000,2020,06,08,4,3,5,2,0,1,1,0,0,0,0,"737590,927600000050000","5693400,302400000400000",12.41154283800006,51.34214512300008,0,2,2,2,Ost
226986,14200624148210553740,14,7,13,000,2020,06,13,4,3,2,6,0,0,1,0,1,0,0,"737392,157499999740000","5692712,029899999500000",12.408235423000065,51.33605017300005,0,2,2,2,Ost
226994,14200701148410573820,14,7,13,000,2020,07,09,4,3,2,6,0,0,1,0,0,0,0,"734651,722000000070000","5693277,591000000000000",12.369337080000037,51.34226419000004,0,0,0,0,Mitte
226996,14200701148210555310,14,7,13,000,2020,07,18,4,3,5,3,0,1,1,0,0,0,0,"737984,035400000400000","5690575,127299999800000",12.415290108000022,51.31662196800005,0,3,3,3,Südost
227003,14200709148410575250,14,7,13,000,2020,07,11,5,2,6,4,0,1,0,1,0,0,0,"735615,032399999910000","5693402,753599999500000",12.383226118000039,51.342989329000034,1,0,0,0,Mitte
227009,14200713148210587400,14,7,13,000,2020,07,19,2,3,5,2,0,1,1,0,0,0,0,"736550,036299999800000","5687246,263599999200000",12.392543700000033,51.28733910100004,0,4,4,4,Süd
227016,14200714148410593290,14,7,13,000,2020,07,07,3,3,5,3,0,1,1,0,0,0,0,"735284,187800000420000","5692733,467199999800000",12.37804221700003,51.33711859400006,0,0,0,0,Mitte
227017,14200707148110563220,14,7,13,000,2020,07,08,3,3,5,3,0,0,1,0,0,0,1,"737266,503899999890000","5694404,960500000000000",12.407562848000055,51.35129845500006,0,1,1,1,Nordost
227021,14200716144310629650,14,7,13,000,2020,07,08,5,3,2,6,0,0,1,0,1,0,0,"736875,793999999760000","5694393,152699999500000",12.401954340000032,51.35135542000006,1,1,1,1,Nordost
227022,14200713144200598930,14,7,13,000,2020,07,11,2,3,0,1,0,1,0,0,0,0,0,"735693,784500000070000","5695780,052999999400000",12.38592922600003,51.36429591900003,0,9,9,9,Nord
227027,14200717148310587430,14,7,13,000,2020,07,00,6,3,1,1,2,0,1,0,0,0,0,"728862,188400000330000","5694700,921399999400000",12.28726970100007,51.35740154000007,0,7,7,7,Alt-West
227035,14200708144200572020,14,7,13,000,2020,07,12,4,3,5,3,0,0,1,0,0,0,0,"737883,830199999730000","5690611,003399999800000",12.413878741000076,51.316985886000055,0,3,3,3,Südost
227047,14200705148122556980,14,7,13,000,2020,07,18,1,3,0,7,0,1,0,0,0,0,0,"735289,216900000350000","5696570,412499999600000",12.380651126000032,51.37155808700004,0,9,9,9,Nord
227053,14200705148110579480,14,7,13,000,2020,07,23,1,2,0,1,2,1,0,0,0,0,0,"735031,005300000310000","5692964,197499999800000",12.374566217000051,51.33929440500003,0,0,0,0,Mitte
227056,14200715148410584820,14,7,13,000,2020,07,17,4,3,2,7,0,1,1,0,0,0,0,"733793,528300000350000","5693597,149100000000000",12.357246940000039,51.34548622800003,1,0,0,0,Mitte
227057,14200712144200577250,14,7,13,000,2020,07,14,1,3,8,1,0,0,0,0,1,0,0,"734797,934200000020000","5693076,586400000400000",12.371300104000056,51.340399535000074,0,0,0,0,Mitte
227058,14200709148410568400,14,7,13,000,2020,07,16,5,3,5,2,0,0,0,0,0,0,1,"735474,001000000160000","5693364,510299999300000",12.381179529000065,51.34270447000006,1,0,0,0,Mitte
227064,14200713148210577290,14,7,13,000,2020,07,12,2,3,1,5,0,1,1,0,0,0,0,"735238,604600000200000","5690666,245799999700000",12.376024591000032,51.318581315000074,0,4,4,4,Süd
227071,14200714148210593250,14,7,13,000,2020,07,06,3,3,6,4,0,0,1,1,0,0,0,"738735,644799999890000","5689299,300300000200000",12.425202008000042,51.30485544100003,0,3,3,3,Südost
227073,14200709148210568260,14,7,13,000,2020,07,18,5,3,5,2,0,1,1,0,0,0,0,"737748,816200000230000","5693031,623199999300000",12.413559520000035,51.33876986200005,0,2,2,2,Ost
227075,14200718144200623420,14,7,13,000,2020,07,10,7,3,3,2,0,0,1,0,1,0,0,"731352,540900000370000","5691591,609699999900000",12.32095570000007,51.32848136100006,0,7,7,7,Alt-West
227077,14200707148410579590,14,7,13,000,2020,07,16,3,3,1,5,0,1,1,0,0,0,0,"736743,646200000310000","5692282,262399999400000",12.398656796000068,51.33246284000006,0,3,3,3,Südost
227078,14200716144200590600,14,7,13,000,2020,07,10,5,2,6,7,0,0,0,1,0,0,1,"741394,210500000040000","5687256,367300000000000",12.461889796000037,51.28539794500006,0,3,3,3,Südost
227079,14200713144200577220,14,7,13,000,2020,07,17,2,3,5,2,0,1,1,0,0,0,0,"737385,103600000030000","5691590,075400000400000",12.407386951000035,51.325982372000055,0,3,3,3,Südost
227084,14200717148110620150,14,7,13,000,2020,07,07,6,3,0,1,0,1,0,0,0,0,0,"738123,263799999840000","5694094,420499999100000",12.419636199000024,51.34815280300006,0,1,1,1,Nordost
227089,14200707144200626720,14,7,13,000,2020,07,14,3,3,5,3,0,1,1,0,0,0,0,"733539,512199999760000","5694189,858400000300000",12.35399484100003,51.35091111100007,0,0,0,0,Mitte
227094,14200708148224577330,14,7,13,000,2020,07,18,4,3,5,3,0,1,1,0,0,0,0,"734721,746100000110000","5690558,881799999600000",12.368550010000035,51.31783098500006,0,4,4,4,Süd
227099,14200712148210670280,14,7,13,000,2020,07,21,1,3,1,1,2,1,1,0,0,0,0,"738886,673899999820000","5693612,727399999300000",12.430255118000048,51.34350892300006,0,2,2,2,Ost
227101,14200704148422560950,14,7,13,000,2020,07,17,7,3,3,6,0,1,1,0,0,0,0,"737649,048700000160000","5693556,226600000600000",12.41247985900003,51.34352041100004,0,2,2,2,Ost
227105,14200704148310560940,14,7,13,000,2020,07,02,7,3,6,4,2,0,1,1,0,0,0,"735316,149699999950000","5693730,870799999700000",12.379159283000035,51.34605838900006,0,0,0,0,Mitte
227107,14200715144200587360,14,7,13,000,2020,07,14,4,3,5,2,0,0,1,0,0,0,0,"730303,836799999700000","5691272,577500000600000",12.305722865000064,51.32604293600008,0,7,7,7,Alt-West
227112,14200715148310599260,14,7,13,000,2020,07,15,4,3,5,3,0,1,1,0,0,0,0,"731951,820199999960000","5690375,477299999400000",12.328751269000065,51.31732033600008,0,5,5,5,Südwest
227114,14200709148310577340,14,7,13,000,2020,07,04,5,3,8,7,1,0,1,0,0,0,0,"730967,188599999990000","5693953,929500000600000",12.316965980000077,51.34984426500006,0,7,7,7,Alt-West
227115,14200704148123559240,14,7,13,000,2020,07,01,7,3,6,2,2,0,1,1,0,0,0,"737297,142400000240000","5695369,619300000400000",12.408645315000058,51.35994447100006,0,1,1,1,Nordost
227120,14200716148410587450,14,7,13,000,2020,07,13,5,3,4,6,0,1,0,0,0,0,0,"734954,082999999630000","5693388,251000000200000",12.37374358300002,51.34313265500003,0,0,0,0,Mitte
227121,14200713144310577261,14,7,13,000,2020,07,12,2,3,8,1,0,0,1,0,0,0,0,"741942,509300000030000","5695359,314799999800000",12.475235952000048,51.357893200000035,0,2,2,2,Ost
227125,14200713148210606990,14,7,13,000,2020,07,19,2,3,0,1,1,0,0,0,1,0,0,"735631,341000000010000","5690684,352399999300000",12.381662380000023,51.318581366000046,0,4,4,4,Süd
227126,14200704144200555150,14,7,13,000,2020,07,06,7,2,0,7,0,1,0,0,0,0,0,"731901,588299999940000","5691798,809900000700000",12.328957579000075,51.330117802000075,0,5,5,5,Südwest
227129,14200709144200573770,14,7,13,000,2020,07,07,5,3,6,4,0,1,0,1,0,0,0,"735082,049800000150000","5689788,275599999400000",12.373203329000035,51.31076498200008,1,4,4,4,Süd
227133,14200707148110572070,14,7,13,000,2020,07,15,3,3,2,6,0,0,1,0,0,0,0,"733948,632500000300000","5694988,440500000500000",12.360384600000032,51.357911330000036,0,9,9,9,Nord
227145,14200714144200584680,14,7,13,000,2020,07,12,3,2,1,5,0,1,1,0,0,0,0,"734557,092899999580000","5691777,919700000400000",12.366993456000046,51.32884152500003,0,0,0,0,Mitte
227153,14200708148110566080,14,7,13,000,2020,07,07,4,3,0,1,0,0,0,0,1,0,0,"733229,990899999630000","5695842,832499999600000",12.35064137300003,51.36587622400003,1,8,8,8,Nordwest
227174,14200709148310568340,14,7,13,000,2020,07,17,5,3,5,3,0,1,1,0,0,0,0,"731551,894100000150000","5691442,683800000700000",12.323715400000026,51.32706336600006,0,5,5,5,Südwest
227176,14200709148410568430,14,7,13,000,2020,07,10,5,3,6,4,0,1,0,1,0,0,0,"736206,234199999830000","5691397,677899999500000",12.390370044000065,51.32474602800005,1,0,0,0,Mitte
227182,14200713148210577301,14,7,13,000,2020,07,09,2,3,5,5,0,0,1,0,1,0,0,"737992,990600000140000","5689232,872600000400000",12.414522997000063,51.30457009600008,0,3,3,3,Südost
227189,14200714148223584760,14,7,13,000,2020,07,21,3,3,2,2,1,0,1,0,0,0,0,"737337,441100000400000","5693075,838199999200000",12.407693748000042,51.339338576000046,0,2,2,2,Ost
227190,14200707144200950270,14,7,13,000,2020,07,10,3,3,5,3,0,1,0,0,0,0,1,"727623,749900000170000","5689064,314400000500000",12.265911635000066,51.30729715000007,0,6,6,6,West
227191,14200706148421559380,14,7,13,000,2020,07,07,2,3,3,6,0,1,1,0,0,0,0,"735107,839999999850000","5693982,404100000900000",12.376339625000071,51.34840242000007,0,0,0,0,Mitte
227195,14200718148410593311,14,7,13,000,2020,07,15,7,3,0,3,0,1,1,0,0,0,0,"732480,321499999610000","5692082,404300000500000",12.33743522900005,51.33242732100007,0,7,7,7,Alt-West
227198,14200716144200592020,14,7,13,000,2020,07,11,5,1,5,3,0,1,0,0,0,0,1,"730888,492300000040000","5691770,653300000400000",12.31442247700005,51.33027715800006,0,7,7,7,Alt-West
227199,14200713144200579450,14,7,13,000,2020,07,16,2,3,3,6,0,0,1,0,0,0,0,"735332,675099999640000","5692528,438799999700000",12.378601623000066,51.33525812800008,0,0,0,0,Mitte
227204,14200717148210648320,14,7,13,000,2020,07,09,6,3,5,3,0,1,1,0,0,0,0,"735281,644799999890000","5690883,918999999800000",12.376784756000063,51.32051743900007,0,4,4,4,Süd
227210,14200703148210557040,14,7,13,000,2020,07,09,6,3,2,6,0,0,1,0,0,0,0,"738066,039599999790000","5690920,486400000800000",12.416695249000043,51.319687619000035,0,3,3,3,Südost
227212,14200703148210553720,14,7,13,000,2020,07,17,6,3,0,1,0,1,0,0,0,0,0,"738042,133100000210000","5691367,392100000800000",12.416651171000069,51.32370904700008,0,3,3,3,Südost
227214,14200703144200601830,14,7,13,000,2020,07,19,6,3,0,1,0,1,0,0,0,0,0,"731271,833100000400000","5691795,821100000300000",12.319931789000066,51.330347360000076,0,7,7,7,Alt-West
227218,14200706148410573840,14,7,13,000,2020,07,09,2,3,3,2,0,1,0,0,0,0,1,"735139,267500000070000","5693716,820499999400000",12.376614698000026,51.34600545400008,0,0,0,0,Mitte
227220,14200712148310575180,14,7,13,000,2020,07,15,1,2,2,5,0,0,1,0,1,0,0,"731514,797199999910000","5693032,103700000800000",12.324216694000029,51.34134643600004,0,7,7,7,Alt-West
227222,14200703144200559160,14,7,13,000,2020,07,07,6,2,6,4,0,0,0,1,0,0,1,"735066,043499999680000","5690343,832599999400000",12.37334018100006,51.315758506000066,0,4,4,4,Süd
227227,14200713148421596840,14,7,13,000,2020,07,06,2,3,6,2,0,0,1,1,0,0,0,"734368,352400000210000","5692928,011600000800000",12.365045703000021,51.33924307800004,0,0,0,0,Mitte
227229,14200715148110593230,14,7,13,000,2020,07,22,4,3,5,3,2,1,0,0,1,0,0,"735116,169999999930000","5694943,073200000500000",12.377093659000025,51.35702225500006,1,0,0,0,Mitte
227233,14200715148410584800,14,7,13,000,2020,07,08,4,3,0,7,0,0,0,0,1,0,0,"735004,578999999910000","5695335,285000000100000",12.375752877000025,51.36058903300005,1,9,9,9,Nord
227235,14200709148310592060,14,7,13,000,2020,07,20,5,3,1,5,0,1,0,0,0,0,1,"732097,340400000100000","5690688,229000000300000",12.331039408000038,51.32006851700004,0,5,5,5,Südwest
227236,14200703144200555190,14,7,13,000,2020,07,21,6,3,5,5,1,1,1,0,0,0,0,"732934,928199999970000","5691219,507799999800000",12.343385572000045,51.32449539400005,0,5,5,5,Südwest
227241,14200713144320680150,14,7,13,000,2020,07,15,2,3,2,6,0,0,1,0,0,0,0,"736663,927600000050000","5689874,338500000500000",12.395916211000042,51.31088203300004,0,4,4,4,Süd
227247,14200709148200660180,14,7,13,000,2020,07,12,5,3,5,2,0,1,1,0,0,0,0,"734462,077499999660000","5691192,023700000700000",12.365246678000062,51.32362141500005,0,4,4,4,Süd
227251,14200707148110587380,14,7,13,000,2020,07,15,3,3,1,5,0,1,1,0,0,0,0,"735014,041000000200000","5696347,636700000600000",12.376557502000026,51.36967230600004,0,9,9,9,Nord
227252,14200716144200587350,14,7,13,000,2020,07,12,5,3,1,5,0,1,1,0,0,0,0,"736529,220200000330000","5693783,798200000100000",12.396581456000035,51.34603008600004,0,2,2,2,Ost
