OID_,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstige,ULICHTVERH,IstGkfz,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,UIDENTSTLAE,IstStrassenzustand,index_right,FID,SBZ,Name
225806,14,7,13,000,2021,06,02,7,2,6,6,1,0,1,0,0,2,0,"733690,040597365237772","5691913,611232992261648",12.35465911500006,51.33041641500006,14210626145500541120,0,0,0,0,Mitte
225807,14,7,13,000,2021,05,14,7,2,6,4,0,1,1,0,0,0,0,"731033,783424676395953","5691659,022783853113651",12.316432023000061,51.32921606800005,14210522144200375960,0,7,7,7,Alt-West
225808,14,7,13,000,2021,06,16,4,3,4,6,1,1,0,0,0,0,0,"732132,063111878000200","5696239,420269729569554",12.33515592200007,51.36988594500008,14210609148110429300,0,8,8,8,Nordwest
225814,14,7,13,000,2021,06,12,7,3,5,3,0,1,0,1,0,0,0,"735723,476037553511560","5690372,031672319397330",12.382775748000029,51.31573971700004,14210619144200446160,0,4,4,4,Süd
225815,14,7,13,000,2021,06,06,6,1,9,1,0,0,0,1,0,0,0,"730124,196423086337745","5700968,932266535237432",12.309424729000057,51.41315928700004,14210604144200429240,0,8,8,8,Nordwest
225819,14,7,13,000,2021,06,14,6,3,5,2,1,0,0,0,1,0,0,"733670,962342320010066","5697377,493698744103312",12.357973558000026,51.379470869000045,14210618148122592130,0,9,9,9,Nord
225821,14,7,13,000,2021,06,13,6,3,1,5,1,1,0,0,0,0,0,"734172,192007591947913","5696456,713638383895159",12.364556539000034,51.37099909700004,14210625144200479900,0,9,9,9,Nord
225824,14,7,13,000,2021,07,19,5,3,5,3,1,1,0,0,0,0,0,"727878,765218988992274","5689395,683467976748943",12.269775805000052,51.31016995200008,14210701148310502110,0,6,6,6,West
225826,14,7,13,000,2021,07,06,2,3,5,3,1,1,0,0,0,0,0,"735670,923980999737978","5689234,217037467285991",12.381271396000045,51.30554806200007,14210705148220502100,1,4,4,4,Süd
225828,14,7,13,000,2021,06,15,2,3,5,3,1,1,0,0,0,0,0,"734978,300001503899693","5690000,569985980167985",12.371857219000049,51.31271346600005,14210607148210427900,0,4,4,4,Süd
225830,14,7,13,000,2021,06,21,5,2,0,1,0,0,0,1,0,1,0,"735452,553225349634886","5692668,729514436796308",12.380412183000033,51.336467807000076,14210624144200521400,1,0,0,0,Mitte
225836,14,7,13,000,2021,07,14,4,3,5,2,1,1,0,0,0,0,0,"732081,494001448154449","5692452,904987229034305",12.331961497000066,51.33591609200005,14210707144100549850,0,7,7,7,Alt-West
225837,14,7,13,000,2021,07,10,7,3,4,6,1,0,0,0,0,0,0,"742282,786782175302505","5694013,132378052920103",12.47919765000006,51.34566575800005,14210703148210503940,0,2,2,2,Ost
225843,14,7,13,000,2021,06,17,3,3,0,1,1,0,0,0,0,0,0,"737167,854177891276777","5691666,996425449848175",12.404325680000056,51.32676342900004,14210608148310414910,0,3,3,3,Südost
225846,14,7,13,000,2021,06,15,5,3,3,2,1,1,0,0,0,0,0,"736207,184627306647599","5692522,556960307061672",12.391129233000072,51.334842809000065,14210610148410445620,0,0,0,0,Mitte
225850,14,7,13,000,2021,06,19,2,3,6,4,1,0,1,0,0,0,0,"735407,653001504018903","5692536,836985720321536",12.379681597000058,51.33530248400007,14210621144200481760,0,0,0,0,Mitte
225851,14,7,13,000,2021,06,16,5,3,5,2,1,1,0,0,0,0,0,"737715,180433310568333","5692663,647717980667949",12.412831948000075,51.33548097000005,14210603148210429320,0,2,2,2,Ost
225856,14,7,13,000,2021,07,17,7,3,0,1,1,0,0,0,0,0,0,"731781,095519168302417","5689681,480895414948463",12.325854656000047,51.31115999200006,14210717148310540640,0,5,5,5,Südwest
225859,14,7,13,000,2021,05,07,5,3,5,4,1,0,1,0,0,0,0,"738139,021151012741029","5691173,257990485057235",12.417909491000046,51.321925959000055,14210527148210388950,0,3,3,3,Südost
225860,14,7,13,000,2021,06,17,7,3,3,6,0,1,0,1,0,0,0,"737377,810112038627267","5693155,472403578460217",12.408325339000044,51.34003652700005,14210619144000445960,0,2,2,2,Ost
225861,14,7,13,000,2021,07,10,7,3,5,3,0,1,0,0,1,0,0,"734164,008399434387684","5696463,404268084093928",12.364443582000035,51.37106252900003,14210710144200591200,0,9,9,9,Nord
225870,14,7,13,000,2021,07,15,3,2,0,7,1,0,0,0,0,0,0,"729494,416535218246281","5688983,447497084736824",12.292652300000043,51.30582017100005,14210706148310504350,1,5,5,5,Südwest
225872,14,7,13,000,2021,06,16,2,3,4,1,0,1,0,0,0,0,0,"732171,769078500568867","5694005,798097692430019",12.334267662000059,51.34981916000004,14210607144200540600,0,7,7,7,Alt-West
225873,14,7,13,000,2021,06,09,3,3,3,2,1,0,0,0,1,0,0,"734997,995715992525220","5692275,871191896498203",12.37363909000004,51.33312936900006,14210601148410435760,0,0,0,0,Mitte
225874,14,7,13,000,2021,06,07,5,3,0,7,0,1,0,0,1,0,0,"734754,789516378194094","5699274,303484404459596",12.37477343300003,51.396050168000045,14210624148110456140,0,9,9,9,Nord
225886,14,7,13,000,2021,07,16,2,3,1,7,0,1,0,0,0,0,0,"730473,788945575244725","5693783,508728461340070",12.309782539000025,51.34851467200008,14210712148310504840,0,7,7,7,Alt-West
225888,14,7,13,000,2021,06,17,3,2,5,2,1,1,0,0,0,0,0,"732246,717289179563522","5696067,058686137199402",12.336687634000043,51.368291846000034,14210608144200415410,0,8,8,8,Nordwest
225890,14,7,13,000,2021,06,20,4,3,5,2,1,1,0,0,0,0,0,"735010,783279591239989","5692388,333617806434631",12.37389650700004,51.33413359100007,14210616145500436240,0,0,0,0,Mitte
225892,14,7,13,000,2021,05,15,4,3,4,1,1,1,0,0,0,0,0,"735043,029550582170486","5693316,994556307792664",12.374971371000072,51.34245627000007,14210526148410406430,1,0,0,0,Mitte
225895,14,7,13,000,2021,06,13,2,2,6,4,0,1,1,0,0,0,0,"738598,422297674231231","5696808,692372445017099",12.428267153000036,51.37231645700007,14210607144200407000,0,1,1,1,Nordost
225901,14,7,13,000,2021,05,11,2,3,5,3,1,1,0,0,0,0,0,"737205,452431456185877","5697116,613201133906841",12.40849608600007,51.37566379500004,14210524148110436250,0,1,1,1,Nordost
225906,14,7,13,000,2021,05,16,5,3,5,3,0,1,0,1,0,0,0,"730533,206876700744033","5691809,254272732883692",12.309356439000055,51.33076777700006,14210527148310415440,1,6,6,6,West
225907,14,7,13,000,2021,06,11,6,3,5,2,1,1,0,0,0,0,0,"735755,866787466220558","5692866,504859069362283",12.38488962100007,51.33811743900003,14210618148415463280,0,0,0,0,Mitte
225910,14,7,13,000,2021,06,18,4,3,5,3,1,1,0,0,0,0,0,"735184,103971641510725","5688970,398846365511417",12.374125943000024,51.30338122200004,14210602148220463650,0,4,4,4,Süd
225916,14,7,13,000,2021,07,16,2,3,3,6,0,1,0,0,0,0,0,"735916,726100050844252","5690923,273475775495172",12.385908482000048,51.320607755000026,14210705148210541700,0,0,0,0,Mitte
225918,14,7,13,000,2021,06,00,7,3,0,6,1,1,0,0,0,2,0,"737189,247096910141408","5693994,240073166787624",12.406181744000037,51.347644047000074,14210605144200414870,0,2,2,2,Ost
225922,14,7,13,000,2021,07,17,3,3,5,3,1,1,0,0,0,0,0,"732484,860680812969804","5691231,864378673955798",12.336945447000062,51.32479040000004,14210713148310540660,0,5,5,5,Südwest
225929,14,7,13,000,2021,05,14,2,3,2,6,1,1,0,0,0,0,0,"738463,839044657535851","5690288,277634348720312",12.421970785000042,51.313846381000076,14210531148210415920,0,3,3,3,Südost
225931,14,7,13,000,2021,06,10,6,3,2,6,0,1,0,0,0,0,0,"737214,632411370985210","5697097,589363807812333",12.408615050000037,51.37548920300003,14210604144200414860,0,1,1,1,Nordost
225932,14,7,13,000,2021,07,16,2,3,5,2,1,0,0,0,0,0,0,"733494,023814613930881","5692245,429165724664927",12.352067866000027,51.333475502000056,14210712144200504730,0,0,0,0,Mitte
225935,14,7,13,000,2021,06,11,3,3,8,7,0,1,0,0,0,0,0,"742262,778001597151160","5694718,858982050791383",12.47939115500003,51.352008442000056,14210608144200407010,0,2,2,2,Ost
225941,14,7,13,000,2021,07,18,2,2,5,3,1,1,0,0,0,0,0,"737198,027637396939099","5700106,576553665101528",12.410386457000072,51.40250471100006,14210705144310502580,0,9,9,9,Nord
225947,14,7,13,000,2021,07,08,3,3,5,3,1,1,0,0,0,0,0,"734874,202001488767564","5694490,373985931277275",12.373325829000066,51.35305872200007,14210713148410522170,0,0,0,0,Mitte
225951,14,7,13,000,2021,07,16,6,3,2,6,0,1,0,0,0,0,0,"739265,597561425529420","5691551,069168146699667",12.43430122600006,51.32484453700005,14210709144200503870,1,2,2,2,Ost
225954,14,7,13,000,2021,06,07,2,3,1,7,1,1,0,0,0,0,0,"734635,584514178335667","5695386,433967243880033",12.370496002000039,51.361200652000036,14210621145500455650,0,9,9,9,Nord
225959,14,7,13,000,2021,06,08,4,3,5,3,0,1,0,0,0,0,0,"738701,277006356045604","5691062,832774491980672",12.42588992100002,51.32069920500004,14210609148210455700,0,3,3,3,Südost
225967,14,7,13,000,2021,06,15,2,3,5,3,1,1,0,0,0,0,0,"738378,610438130795956","5691285,126201743260026",12.421416433000047,51.322829762000026,14210621144200456100,0,3,3,3,Südost
225968,14,7,13,000,2021,06,01,7,3,0,1,1,0,0,0,0,2,0,"735071,456909398548305","5689694,642554964870214",12.372989921000055,51.309928866000064,14210605662223406240,0,4,4,4,Süd
225970,14,7,13,000,2021,07,08,3,3,3,2,1,1,0,0,0,0,0,"737248,367001534439623","5692229,234984830021858",12.40585345900007,51.33177656600003,14210713148410513240,0,3,3,3,Südost
225973,14,7,13,000,2021,05,14,7,3,5,2,1,1,0,0,0,0,0,"730176,984749568626285","5689972,138138530775905",12.303065824000043,51.31442016700004,14210522148310375990,0,5,5,5,Südwest
225978,14,7,13,000,2021,05,16,2,3,0,7,1,0,0,0,0,0,0,"735282,663184794597328","5695292,578658515587449",12.379711749000023,51.36009061300007,14210531144200389710,0,0,0,0,Mitte
225982,14,7,13,000,2021,06,08,6,3,4,1,1,1,0,0,0,0,0,"730935,648957758210599","5697786,296022502705455",12.319002639000075,51.38425964500004,14210611144200427850,0,8,8,8,Nordwest
225988,14,7,13,000,2021,06,20,3,3,3,2,1,1,0,0,0,1,0,"736174,479563816450536","5691040,533188847824931",12.389678519000029,51.32155338900003,14210615148410446200,0,0,0,0,Mitte
225994,14,7,13,000,2021,06,18,4,2,5,3,1,1,0,0,0,0,0,"734755,780296843498945","5693485,681827340275049",12.370965648000038,51.344089143000076,14210602144200503030,0,0,0,0,Mitte
226010,14,7,13,000,2021,06,11,5,3,5,3,0,1,0,0,0,0,0,"741583,466793849132955","5693123,165507273748517",12.46857145100006,51.33797546100004,14210610144200427800,0,2,2,2,Ost
226012,14,7,13,000,2021,07,16,5,3,1,5,1,1,0,0,0,0,0,"742235,021027335897088","5692962,802421083673835",12.477798719000077,51.336258987000065,14210715148210521430,0,2,2,2,Ost
226016,14,7,13,000,2021,06,10,6,3,4,3,1,1,0,0,0,0,0,"730815,813558055087924","5694490,962702626362443",12.315144241000041,51.35472664200006,14210618148310445910,0,7,7,7,Alt-West
226022,14,7,13,000,2021,06,08,4,3,5,3,1,1,0,0,0,0,0,"737918,162105576135218","5690379,572809936478734",12.414216121000038,51.314894206000076,14210616148210435730,0,3,3,3,Südost
226028,14,7,13,000,2021,07,09,5,3,1,7,1,0,0,0,1,0,0,"735026,740771917626262","5691046,344465071335435",12.373240224000028,51.322080775000074,14210708148410522160,0,4,4,4,Süd
226033,14,7,13,000,2021,07,23,7,3,0,1,1,0,0,0,0,2,0,"733599,806661582551897","5691871,701908668503165",12.35333870200003,51.330077276000054,14210710148310513210,1,5,5,5,Südwest
226034,14,7,13,000,2021,06,13,6,2,5,3,1,0,0,0,1,0,0,"734505,516082581132650","5690905,305953167378902",12.365680411000028,51.32102979800004,14210611144200436190,0,4,4,4,Süd
226039,14,7,13,000,2021,06,17,4,3,1,5,1,1,0,0,0,0,0,"734041,360658936202526","5690866,773335997015238",12.359005747000026,51.32087500600005,14210616148210481240,0,4,4,4,Süd
226040,14,7,13,000,2021,07,06,5,3,2,6,0,1,0,0,0,0,0,"729934,287544358521700","5691200,416391700506210",12.300381354000024,51.32554461900003,14210715144200521030,0,6,6,6,West
226047,14,7,13,000,2021,06,16,3,3,5,2,0,1,0,0,1,0,0,"734819,275001490488648","5694103,107985965907574",12.37228293000004,51.34960517400003,14210601144200415400,0,0,0,0,Mitte
226052,14,7,13,000,2021,05,18,3,3,3,2,1,1,0,0,0,0,0,"734749,572001487948000","5693854,164986006915569",12.371119614000065,51.34739935500005,14210525148410396450,0,0,0,0,Mitte
226053,14,7,13,000,2021,06,18,5,3,0,7,1,0,0,0,0,0,0,"735260,795770743861794","5693832,589781263843179",12.378433094000059,51.34699436000005,14210610148410415940,0,0,0,0,Mitte
226054,14,7,13,000,2021,07,11,4,3,0,7,1,0,0,0,0,0,0,"740258,238153200596571","5691713,204698530957103",12.448630734000062,51.32588151900006,14210707148210503930,0,2,2,2,Ost
226056,14,7,13,000,2021,07,20,7,3,6,6,1,0,1,0,0,0,0,"735003,036994329653680","5693137,310213983058929",12.374279619000049,51.34085988800007,14210703148410482790,0,0,0,0,Mitte
226059,14,7,13,000,2021,06,06,5,3,5,2,1,1,0,0,0,0,0,"737714,348175202496350","5692663,488237190991640",12.412819916000046,51.335479887000076,14210603144200406130,0,2,2,2,Ost
226063,14,7,13,000,2021,05,00,1,3,0,7,0,0,1,0,1,2,0,"734322,392124191857874","5696111,225223369896412",12.366482913000027,51.36783591500006,14210523148410366130,0,9,9,9,Nord
226068,14,7,13,000,2021,06,08,6,3,6,7,0,0,1,0,1,0,0,"732142,404651140794158","5692506,598011467605829",12.332869383000059,51.33637322200008,14210618148310445580,0,7,7,7,Alt-West
226075,14,7,13,000,2021,07,23,5,3,1,6,1,1,0,0,0,2,0,"734937,226834067143500","5695280,454191600903869",12.374750980000044,51.36012470500003,14210701144200502540,1,9,9,9,Nord
226076,14,7,13,000,2021,05,15,3,3,0,7,1,0,0,0,0,0,0,"737702,013001536950469","5693657,302984569221735",12.413306414000033,51.34440553300004,14210525148423376610,0,2,2,2,Ost
226077,14,7,13,000,2021,07,15,3,3,5,2,1,1,0,0,0,0,0,"731156,715740846469998","5693991,123773982748389",12.31970706800007,51.35010111300005,14210706144200504740,1,7,7,7,Alt-West
226080,14,7,13,000,2021,06,09,3,3,3,2,1,1,0,0,0,0,0,"734859,600852926261723","5690897,282175756990910",12.37074760400003,51.32081174000007,14210601144000396430,0,4,4,4,Süd
226088,14,7,13,000,2021,07,13,7,3,5,3,1,1,0,0,0,0,0,"736382,501527589745820","5695696,117120170965791",12.39574877900003,51.36325637700003,14210703148110482760,0,9,9,9,Nord
226089,14,7,13,000,2021,05,11,1,3,5,1,0,1,0,0,0,0,0,"737332,252491509541869","5694491,119901439175010",12.40856277000006,51.35204437600004,14210530144200427810,0,1,1,1,Nordost
226090,14,7,13,000,2021,06,19,3,3,5,2,1,1,0,0,0,0,0,"739920,322451011277735","5693958,152811391279101",12.445301628000038,51.34617414200005,14210622148210602210,0,2,2,2,Ost
226091,14,7,13,000,2021,09,10,6,3,4,2,0,1,0,0,0,0,0,"734851,683811599388719","5692096,999515235424042",12.371424642000022,51.331584175000046,14210903148410678060,0,0,0,0,Mitte
226092,14,7,13,000,2021,08,06,6,3,5,3,0,1,0,0,0,0,0,"734647,903782716020942","5694572,095921704545617",12.370135595000022,51.353885759000036,14210820144200619810,1,0,0,0,Mitte
226094,14,7,13,000,2021,09,06,6,3,5,3,1,1,0,0,0,0,0,"736683,042156436480582","5697157,111518658697605",12.401030560000038,51.37624526500008,14210924148110738750,0,1,1,1,Nordost
226096,14,7,13,000,2021,08,18,4,2,6,4,0,1,1,0,0,0,0,"740030,787418648600578","5694413,809772370383143",12.447192064000035,51.35021734400004,14210825144200628620,0,2,2,2,Ost
226103,14,7,13,000,2021,09,13,5,3,5,2,0,1,0,0,0,0,0,"736635,298140304163098","5687788,205578060820699",12.394123227000023,51.29216830800004,14210902144200644830,0,4,4,4,Süd
226105,14,7,13,000,2021,09,16,5,3,5,3,1,1,0,0,0,0,0,"736531,216655517928302","5690521,234825911000371",12.394444473000021,51.31674388000005,14210916144200705350,0,0,0,0,Mitte
226111,14,7,13,000,2021,08,16,3,3,5,2,1,1,0,0,0,0,0,"736343,734643833711743","5696818,392068915069103",12.39593885000005,51.37334618800003,14210824662211637190,0,9,9,9,Nord
226112,14,7,13,000,2021,09,19,4,3,6,4,0,1,1,0,0,1,0,"740875,992642949335277","5695070,163001421838999",12.459750940000049,51.355750959000034,14210922144200726300,0,2,2,2,Ost
226113,14,7,13,000,2021,09,09,5,3,5,2,1,1,0,0,0,0,0,"731481,910331834107637","5688728,876792771741748",12.32095140000007,51.302730300000064,14210909148310682620,0,5,5,5,Südwest
226117,14,7,13,000,2021,09,12,3,3,0,1,0,0,0,1,0,0,0,"736186,495350169949234","5692947,651432575657964",12.39111460600003,51.338667143000066,14210914144200726090,0,0,0,0,Mitte
226120,14,7,13,000,2021,09,17,2,3,3,2,0,1,0,0,1,0,0,"731596,510821571573615","5690698,562454551458359",12.323871257000064,51.320365335000076,14210906144200682950,0,5,5,5,Südwest
226126,14,7,13,000,2021,08,14,4,3,5,3,1,1,0,0,0,0,0,"742255,941041314043105","5692995,044256508350372",12.47812040100007,51.33653945900005,14210811148220618840,0,2,2,2,Ost
226129,14,7,13,000,2021,09,05,6,3,5,2,1,1,0,0,0,2,0,"735704,132403425872326","5690917,012568194419146",12.382858881000061,51.320639655000036,14210910148210697580,0,4,4,4,Süd
226145,14,7,13,000,2021,07,10,5,3,5,3,1,1,0,0,0,0,0,"736878,614711627364159","5691129,139837924391031",12.399824371000022,51.32205604900008,14210729148410563400,0,0,0,0,Mitte
226147,14,7,13,000,2021,08,12,6,3,5,3,0,1,0,0,0,0,0,"730005,338709948584437","5690099,547833967953920",12.30068923500005,51.31563332500008,14210820148310628330,0,6,6,6,West
226149,14,7,13,000,2021,09,14,3,3,2,6,0,1,0,0,0,0,0,"735389,135290361940861","5695482,447509143501520",12.381363940000028,51.36175083200004,14210907144200679350,0,9,9,9,Nord
226159,14,7,13,000,2021,09,15,6,3,5,2,0,1,0,0,1,0,0,"734054,810414000414312","5692770,229371985420585",12.360448527000074,51.33795588400005,14210903148410704960,0,0,0,0,Mitte
226170,14,7,13,000,2021,08,16,4,3,5,2,1,1,0,0,0,0,0,"735016,026571020483971","5692394,038217727094889",12.373975404000078,51.33418263200008,14210804148410679410,0,0,0,0,Mitte
226174,14,7,13,000,2021,08,15,1,3,1,5,1,1,0,0,0,0,0,"735255,095745254307985","5691396,034828821197152",12.376742361000026,51.325125359000026,14210822148210628710,0,4,4,4,Süd
226180,14,7,13,000,2021,08,19,3,3,2,2,0,1,0,0,0,0,0,"738464,499821292236447","5690288,969253329560161",12.42198071200005,51.31385231200005,14210803148210602870,0,3,3,3,Südost
226181,14,7,13,000,2021,07,07,3,3,5,3,1,1,0,0,0,0,0,"735595,867064859718084","5693122,341752730309963",12.382765931000051,51.340480213000035,14210720148210540630,0,0,0,0,Mitte
226182,14,7,13,000,2021,09,14,6,3,4,2,1,1,0,0,0,0,0,"732894,869675893336535","5690896,284949203953147",12.34260050000006,51.32161032300007,14210910144200682480,0,5,5,5,Südwest
226184,14,7,13,000,2021,08,10,6,2,5,3,1,1,0,0,0,0,0,"727172,068832042627037","5688627,321544621139765",12.25916406600004,51.30355448100005,14210820144200644460,0,6,6,6,West
226187,14,7,13,000,2021,07,22,7,3,5,3,1,1,0,0,0,2,0,"728590,323678378947079","5690436,156452989205718",12.280634677000023,51.31922525600004,14210724148310541710,0,6,6,6,West
226192,14,7,13,000,2021,09,14,4,3,5,2,1,1,0,0,0,0,0,"732866,425836353562772","5691273,375000532716513",12.342439321000029,51.32500698500007,14210922144200705630,0,5,5,5,Südwest
226196,14,7,13,000,2021,09,13,2,3,5,3,1,1,0,0,0,0,0,"734478,913435135036707","5693077,270799791440368",12.366728453000064,51.34053731700004,14210913148410717720,0,0,0,0,Mitte
226197,14,7,13,000,2021,08,22,4,3,5,3,0,1,0,0,0,2,0,"731779,744079892523587","5691739,774231838062406",12.32717327000006,51.329637509000065,14210804148310583080,1,5,5,5,Südwest
226199,14,7,13,000,2021,07,13,4,2,6,4,0,1,1,0,0,0,0,"740866,765189151279628","5695041,168224312365055",12.459599038000022,51.35549462600005,14210728144200561490,0,2,2,2,Ost
226200,14,7,13,000,2021,09,16,2,3,2,2,0,1,0,0,0,0,0,"736679,355375366285443","5689794,385654551908374",12.396084128000041,51.31015794500007,14210906144000726350,0,4,4,4,Süd
226202,14,7,13,000,2021,09,12,2,3,4,6,0,1,0,0,0,0,0,"737687,498460941016674","5692922,731785669922829",12.412608145000036,51.33781808300006,14210920148210890220,0,2,2,2,Ost
226203,14,7,13,000,2021,09,10,3,3,0,1,1,0,0,0,0,0,0,"735259,516206083819270","5693836,774537194520235",12.378417519000038,51.347032453000054,14210907148414679890,0,0,0,0,Mitte
226205,14,7,13,000,2021,08,14,6,3,2,6,0,1,0,0,0,0,0,"740669,378137950785458","5686731,975820312276483",12.451161892000073,51.280997779000074,14210827144200682910,0,3,3,3,Südost
226208,14,7,13,000,2021,08,08,1,3,5,3,1,1,0,0,0,0,0,"735114,421001509763300","5688743,893985943868756",12.372978880000062,51.30137679300003,14210815148223602880,0,4,4,4,Süd
226211,14,7,13,000,2021,07,20,3,2,1,6,1,1,0,0,0,0,0,"735668,489001498557627","5695978,467985523864627",12.385697995000044,51.36608743000005,14210720144200549860,0,9,9,9,Nord
226212,14,7,13,000,2021,09,12,7,3,2,6,0,1,0,0,0,0,0,"736177,306812518276274","5691036,273651521652937",12.389716199000077,51.32151398100007,14210911148410726380,0,0,0,0,Mitte
226213,14,7,13,000,2021,09,23,7,2,5,3,1,1,0,0,0,2,0,"730239,920001417398453","5692108,773988004773855",12.305347303000076,51.333575358000076,14210904144200678020,0,7,7,7,Alt-West
226218,14,7,13,000,2021,08,17,5,3,5,3,0,1,0,0,0,0,0,"736065,126378904096782","5688532,404277352616191",12.386452441000074,51.29908506100003,14210826148210628680,0,4,4,4,Süd
226222,14,7,13,000,2021,08,20,1,3,0,1,1,0,0,0,0,1,0,"735044,767815236933529","5687779,692449368536472",12.371346746000029,51.29275043200005,14210808148210678030,0,4,4,4,Süd
226228,14,7,13,000,2021,08,13,3,3,5,2,1,1,0,0,0,0,0,"737373,823408816941082","5693153,834675412625074",12.408267115000058,51.34002349100007,14210810148110591230,0,2,2,2,Ost
226229,14,7,13,000,2021,09,23,1,3,5,3,0,1,0,0,0,2,0,"731735,749745927751064","5690587,530499346554279",12.325793842000053,51.31931193100007,14210919148310705440,0,5,5,5,Südwest
226232,14,7,13,000,2021,08,18,6,2,4,6,1,1,0,0,0,0,0,"733361,609005984850228","5691756,085754703730345",12.349849930000062,51.32913720300007,14210827148310637350,1,5,5,5,Südwest
226234,14,7,13,000,2021,08,11,4,3,5,2,1,1,0,0,0,0,0,"735111,041137470863760","5694525,291024273261428",12.376744103000021,51.35327422900008,14210811144200602610,0,0,0,0,Mitte
226238,14,7,13,000,2021,09,14,5,3,5,2,0,1,0,0,0,0,0,"738794,399464883841574","5696080,029659707099199",12.430588257000068,51.365693770000064,14210916145200737910,0,1,1,1,Nordost
226241,14,7,13,000,2021,08,12,3,3,5,3,1,1,0,0,0,0,0,"734753,292461545206606","5690021,517100438475609",12.368648216000054,51.312994341000035,14210810148210627900,1,4,4,4,Süd
226250,14,7,13,000,2021,08,11,5,3,5,3,1,1,0,0,0,0,0,"732435,841001436114311","5699514,981986934319139",12.34165563700003,51.399165167000035,14210805148110602050,0,8,8,8,Nordwest
226253,14,7,13,000,2021,09,16,1,3,5,3,1,1,0,0,0,0,0,"734955,006364604458213","5698642,379874639213085",12.377228185000035,51.39029500200007,14210905144200681930,0,9,9,9,Nord
226258,14,7,13,000,2021,08,07,6,3,5,2,0,1,0,0,0,0,0,"739102,190384617075324","5699446,204012569040060",12.437266587000067,51.39577819100003,14210827144200636670,1,1,1,1,Nordost
226265,14,7,13,000,2021,08,09,4,2,3,6,1,1,0,0,0,0,0,"735085,814001492224634","5694955,353985823690891",12.37666656700003,51.35714504900005,14210818144200608900,0,0,0,0,Mitte
226269,14,7,13,000,2021,08,13,4,3,5,3,0,1,0,0,0,0,0,"735708,262471880763769","5692652,096346277743578",12.384065546000045,51.33621258000005,14210825144200679360,0,0,0,0,Mitte
226276,14,7,13,000,2021,09,18,5,3,5,2,1,1,0,0,0,0,0,"735836,445027572102845","5693467,311187949031591",12.386442206000027,51.34347702100007,14210902144200682570,0,0,0,0,Mitte
226279,14,7,13,000,2021,07,23,2,3,3,6,0,1,0,1,0,2,0,"737555,092359738424420","5690278,769006647169590",12.408948703000021,51.31414103600008,14210719148210529940,0,3,3,3,Südost
226286,14,7,13,000,2021,09,14,5,3,2,6,0,1,0,0,0,0,0,"732601,855001457035542","5692351,949987005442381",12.339352726000072,51.334797266000066,14210909148310698010,0,7,7,7,Alt-West
226289,14,7,13,000,2021,08,16,7,3,1,3,0,1,0,0,0,0,0,"734833,930478500202298","5693867,439586473628879",12.37233754700003,51.34748367200007,14210814148110619870,0,0,0,0,Mitte
226290,14,7,13,000,2021,09,12,2,2,5,3,1,1,0,0,0,0,0,"734789,353514000773430","5692624,305951349437237",12.370879007000042,51.33634322700004,14210913144200682590,0,0,0,0,Mitte
226291,14,7,13,000,2021,08,08,3,3,0,7,1,0,0,0,0,0,0,"734052,114933985285461","5692308,871256249025464",12.360106790000032,51.333815610000045,14210803148410679400,0,0,0,0,Mitte
226297,14,7,13,000,2021,07,06,3,3,5,3,1,1,0,0,0,0,0,"737356,001593719236553","5692913,326033324003220",12.407851442000037,51.337872110000035,14210727148210549490,0,2,2,2,Ost
226300,14,7,13,000,2021,09,18,5,3,2,2,0,1,0,0,0,0,0,"735519,086001507937908","5692023,001985680311918",12.38093877800003,51.33064400400008,14210923148410813440,0,0,0,0,Mitte
226301,14,7,13,000,2021,09,14,5,3,9,1,1,0,0,0,0,0,0,"734881,468539946712554","5687395,023635372519493",12.368755855000074,51.289364816000045,14210909148410704950,0,4,4,4,Süd
226306,14,7,13,000,2021,08,09,4,2,2,6,0,1,0,0,1,0,0,"733227,546734103001654","5693900,149868795648217",12.349332935000064,51.34843860600006,14210804144200697960,0,0,0,0,Mitte
226311,14,7,13,000,2021,09,05,3,2,6,2,0,1,1,0,0,1,0,"737183,488295579329133","5693763,678146511316299",12.405945604000067,51.34557691100008,14210921144200704900,0,2,2,2,Ost
226313,14,7,13,000,2021,07,10,3,3,3,2,1,1,0,0,0,0,0,"734271,213286872953176","5696228,541183823719621",12.365826287000061,51.36891009800007,14210727144200561550,0,9,9,9,Nord
226314,14,7,13,000,2021,08,10,1,2,5,3,0,1,0,0,0,0,0,"738814,187023370526731","5696081,107450351119041",12.430872707000049,51.36569512700004,14210829144200644820,1,1,1,1,Nordost
226316,14,7,13,000,2021,08,14,4,2,5,3,1,1,0,0,0,0,0,"736685,462657971307635","5693032,075077548623085",12.398321255000042,51.33921748900008,14210811144200592090,0,3,3,3,Südost
226322,14,7,13,000,2021,09,15,7,3,6,7,1,0,1,0,0,0,0,"729831,495920056477189","5690966,254838116466999",12.298757580000029,51.32348406600005,14210918148310697300,1,6,6,6,West
226327,14,7,13,000,2021,08,18,3,3,5,3,0,1,0,0,0,0,0,"743236,987685477361083","5694199,288339842110872",12.492999930000053,51.346929129000046,14210810148210627880,1,2,2,2,Ost
