FID_left,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID_right,SBZ,Name
125180,125181,14,7,13,000,2016,07,18,5,3,1,6,0,0,0,1,0,0,0,0,"731228,908199999950000","5696573,858099999800000",12.322420844,51.373256492,8,8,8,Nordwest
125184,125185,14,7,13,000,2016,07,18,5,3,3,6,0,0,1,1,0,0,0,0,"734367,955100000020000","5691620,065299999900000",12.364179666,51.327502502,0,0,0,Mitte
125185,125186,14,7,13,000,2016,07,14,5,3,2,2,0,0,0,1,0,0,0,0,"734206,677900000010000","5692887,395999999700000",12.362701978,51.338945103,0,0,0,Mitte
125188,125189,14,7,13,000,2016,08,13,4,2,6,2,0,0,0,1,1,0,0,0,"737508,855899999970000","5694667,609299999700000",12.411212098,51.35355478,1,1,1,Nordost
125190,125191,14,7,13,000,2016,07,19,5,3,5,3,0,0,1,0,0,1,0,0,"737173,765600000040000","5693758,731399999900000",12.405802957,51.345536565,2,2,2,Ost
125194,125195,14,7,13,000,2016,07,10,3,3,0,1,0,0,1,0,0,0,0,0,"736032,617800000010000","5688230,058600000100000",12.385787087,51.296384582,4,4,4,Süd
125199,125200,14,7,13,000,2016,07,23,7,3,2,6,2,0,0,1,0,0,0,0,"731174,030600000060000","5691906,885700000500000",12.318602404,51.331384131,7,7,7,Alt-West
125200,125201,14,7,13,000,2016,07,21,7,3,4,2,1,0,1,1,0,0,0,0,"736034,423799999990000","5692563,806099999700000",12.388680964,51.335284794,0,0,0,Mitte
125204,125205,14,7,13,000,2016,07,18,7,3,6,6,0,0,1,0,1,0,0,0,"735292,662800000050000","5693578,024100000000000",12.378721633,51.344696109,0,0,0,Mitte
125206,125207,14,7,13,000,2016,07,17,5,3,2,6,0,0,0,0,0,1,0,1,"729823,686400000010000","5693913,772400000100000",12.300547318,51.349947256,7,7,7,Alt-West
125214,125215,14,7,13,000,2016,08,09,3,3,3,2,0,1,1,1,0,0,0,0,"735111,175700000020000","5694290,366299999900000",12.376590845,51.351165412,0,0,0,Mitte
125215,125216,14,7,13,000,2016,07,22,4,3,5,3,2,0,0,1,0,0,0,0,"737136,661599999990000","5694428,076500000400000",12.405717024,51.351560128,1,1,1,Nordost
125217,125218,14,7,13,000,2016,07,21,5,2,6,4,1,0,0,1,1,0,0,0,"742273,535799999950000","5694338,117399999900000",12.479286217,51.348586562,2,2,2,Ost
125221,125222,14,7,13,000,2016,07,15,5,3,5,3,0,0,1,1,0,0,0,0,"737088,254100000020000","5697897,815100000200000",12.407336408,51.382724805,1,1,1,Nordost
125229,125230,14,7,13,000,2016,08,09,3,3,5,3,0,1,0,1,0,0,0,1,"730821,241000000040000","5696863,553000000300000",12.316761934,51.376022861,8,8,8,Nordwest
125232,125233,14,7,13,000,2016,07,23,5,3,6,4,2,0,0,1,1,0,0,0,"735629,444800000060000","5691506,482800000300000",12.382178561,51.325961862,0,0,0,Mitte
125263,125264,14,7,13,000,2016,07,11,3,3,4,2,0,0,0,1,0,0,0,0,"731895,934400000030000","5689081,675699999600000",12.327109687,51.305728858,5,5,5,Südwest
125276,125277,14,7,13,000,2016,07,13,7,3,0,1,0,0,1,0,0,0,0,0,"735166,546100000040000","5693416,899899999600000",12.376807608,51.343301982,0,0,0,Mitte
125289,125290,14,7,13,000,2016,07,15,2,3,9,1,0,1,0,1,0,0,0,0,"730808,670099999990000","5694778,898199999700000",12.315228594,51.357314308,7,7,7,Alt-West
125290,125291,14,7,13,000,2016,07,20,6,3,5,3,1,0,1,1,0,0,0,0,"732335,326000000000000","5693060,296000000100000",12.335995287,51.341264836,7,7,7,Alt-West
125293,125294,14,7,13,000,2016,07,08,4,3,5,3,0,0,1,1,0,0,0,0,"734757,499199999960000","5691171,505099999700000",12.369465504,51.323315418,4,4,4,Süd
125296,125297,14,7,13,000,2016,07,07,6,3,0,1,0,0,1,0,0,0,0,0,"729257,415700000010000","5694930,593299999800000",12.293084496,51.359304019,7,7,7,Alt-West
125299,125300,14,7,13,000,2016,07,08,4,3,2,6,0,0,1,1,0,0,0,0,"734342,164200000000000","5696049,437199999600000",12.366725731,51.367273125,9,9,9,Nord
125301,125302,14,7,13,000,2016,07,23,2,3,4,6,2,0,1,0,0,0,0,0,"737163,262100000050000","5694211,464999999900000",12.405954007,51.349604713,0,0,0,Mitte
125305,125306,14,7,13,000,2016,07,15,6,3,0,7,0,0,1,0,0,0,0,0,"735024,563300000040000","5691648,486300000000000",12.373606021,51.327486741,0,0,0,Mitte
125306,125307,14,7,13,000,2016,07,07,2,3,3,6,0,0,0,0,0,0,0,1,"733018,645900000000000","5690597,241399999700000",12.344178312,51.318875231,5,5,5,Südwest
125308,125309,14,7,13,000,2016,07,11,6,3,3,2,0,0,0,1,0,1,0,0,"743596,436400000010000","5694304,373399999900000",12.498223364,51.347718388,2,2,2,Ost
125311,125312,14,7,13,000,2016,07,14,4,3,3,6,0,0,0,1,0,0,0,0,"735683,756599999960000","5696162,815000000400000",12.386039099,51.367735836,9,9,9,Nord
125314,125315,14,7,13,000,2016,07,11,6,3,4,6,0,0,1,0,0,0,0,0,"730893,518000000040000","5690676,093999999600000",12.313785502,51.320449321,7,7,7,Alt-West
125315,125316,14,7,13,000,2016,07,10,6,2,6,7,0,0,0,0,1,0,0,1,"736767,217599999970000","5693046,220300000200000",12.399502275,51.339310425,2,2,2,Ost
125317,125318,14,7,13,000,2016,07,23,7,3,6,4,2,0,0,1,1,0,0,0,"737074,574000000020000","5692966,264700000200000",12.403853724,51.338464683,3,3,3,Südost
125320,125321,14,7,13,000,2016,07,18,4,3,5,3,0,0,1,1,0,0,0,0,"735168,283100000000000","5693589,477900000300000",12.37694648,51.344850382,0,0,0,Mitte
125325,125326,14,7,13,000,2016,07,09,3,3,0,7,0,0,1,0,0,0,0,0,"735614,888700000010000","5696835,927199999800000",12.38549761,51.373806407,9,9,9,Nord
125326,125327,14,7,13,000,2016,07,14,4,3,4,2,0,0,1,1,0,0,0,0,"734851,659499999950000","5692097,149100000000000",12.371424392,51.331585528,0,0,0,Mitte
125327,125328,14,7,13,000,2016,07,12,7,3,6,4,0,0,1,0,1,0,0,0,"738860,767100000060000","5693428,098799999800000",12.429759992,51.341862609,2,2,2,Ost
125328,125329,14,7,13,000,2016,07,16,6,3,1,1,0,0,0,1,0,1,0,0,"737113,324600000050000","5693145,797700000000000",12.404528556,51.340060032,2,2,2,Ost
125331,125332,14,7,13,000,2016,07,11,6,3,5,3,0,0,1,1,0,0,0,0,"737260,913100000010000","5694405,823599999800000",12.407483282,51.351308535,1,1,1,Nordost
125332,125333,14,7,13,000,2016,07,17,4,3,4,2,0,0,1,1,0,0,0,0,"737637,238600000040000","5692162,837200000000000",12.411381069,51.33101825,3,3,3,Südost
125333,125334,14,7,13,000,2016,07,11,4,3,5,3,0,0,0,1,0,0,0,0,"733008,533000000050000","5690594,785000000100000",12.344031837,51.318857322,5,5,5,Südwest
125338,125339,14,7,13,000,2016,07,16,4,3,5,3,0,0,0,1,0,0,0,0,"736324,587199999950000","5687463,033599999700000",12.389459842,51.28937846,4,4,4,Süd
125342,125343,14,7,13,000,2016,07,22,6,2,9,1,2,1,0,1,0,0,0,0,"730324,934200000020000","5690918,139100000300000",12.305796143,51.322852595,6,6,6,West
125344,125345,14,7,13,000,2016,07,19,4,3,4,2,0,0,1,1,0,0,0,0,"737562,937999999970000","5693390,648299999500000",12.411135263,51.342070162,2,2,2,Ost
125348,125349,14,7,13,000,2016,07,14,4,3,5,3,0,0,0,1,0,1,0,0,"733080,174899999980000","5696163,303100000100000",12.348703079,51.368814433,8,8,8,Nordwest
125360,125361,14,7,13,000,2016,07,08,4,3,5,3,0,0,1,1,0,0,0,0,"734512,345500000050000","5691266,742600000500000",12.366015993,51.32427141,4,4,4,Süd
125364,125365,14,7,13,000,2016,07,15,3,3,6,4,0,0,0,0,1,0,1,0,"727297,111299999990000","5688412,068599999900000",12.260817814,51.301572152,6,6,6,West
125371,125372,14,7,13,000,2016,08,20,2,3,6,4,0,0,0,1,1,0,0,0,"737566,111900000020000","5691530,058000000200000",12.409940178,51.325368099,3,3,3,Südost
125378,125379,14,7,13,000,2016,08,14,2,3,5,3,0,0,1,1,0,0,0,0,"742634,462900000040000","5693723,182099999900000",12.484040158,51.342913385,2,2,2,Ost
125379,125380,14,7,13,000,2016,08,09,4,3,4,2,0,1,0,1,0,1,0,0,"731772,258000000030000","5692341,626000000200000",12.327457486,51.33504327,7,7,7,Alt-West
125381,125382,14,7,13,000,2016,08,21,7,3,1,3,2,0,1,1,0,0,0,0,"735547,656700000050000","5692912,051199999600000",12.381935935,51.338612555,0,0,0,Mitte
125384,125385,14,7,13,000,2016,08,15,5,3,5,2,0,0,1,1,0,0,0,0,"735105,952399999950000","5694047,176599999900000",12.376355346,51.348984621,0,0,0,Mitte
125388,125389,14,7,13,000,2016,08,08,5,3,5,3,0,0,1,1,0,0,0,0,"732342,158999999990000","5688323,152999999900000",12.333006496,51.29873782,5,5,5,Südwest
125390,125391,14,7,13,000,2016,08,18,1,3,0,3,0,0,1,1,0,0,0,0,"732878,365100000050000","5693069,938199999700000",12.343784599,51.341129247,7,7,7,Alt-West
125392,125393,14,7,13,000,2016,08,15,1,2,3,2,0,0,0,1,0,0,0,1,"733468,366500000000000","5694423,861800000100000",12.353128453,51.35304088,0,0,0,Mitte
125399,125400,14,7,13,000,2016,08,11,1,3,0,1,0,0,0,1,0,1,0,0,"732441,889500000050000","5691532,769200000000000",12.336526011,51.327509102,5,5,5,Südwest
125403,125404,14,7,13,000,2016,08,18,3,3,1,7,0,0,1,1,0,0,0,0,"736938,954600000060000","5696059,661799999900000",12.403969555,51.366287799,1,1,1,Nordost
125405,125406,14,7,13,000,2016,08,01,1,3,5,3,2,0,0,1,0,0,0,0,"737504,140600000040000","5697071,167999999600000",12.412749513,51.37513105,1,1,1,Nordost
125408,125409,14,7,13,000,2016,08,14,4,3,5,2,0,0,1,1,0,0,0,0,"729395,805500000020000","5700879,306499999900000",12.298910428,51.4126498,8,8,8,Nordwest
125414,125415,14,7,13,000,2016,08,13,6,3,2,6,0,0,0,1,0,0,0,0,"742206,605300000050000","5694015,881900000400000",12.478107714,51.345722895,2,2,2,Ost
125427,125428,14,7,13,000,2016,08,19,7,3,0,1,2,0,1,0,0,0,0,0,"729831,832100000000000","5694455,855999999700000",12.301014152,51.354810259,7,7,7,Alt-West
125428,125429,14,7,13,000,2016,08,07,3,3,5,2,0,0,0,1,0,0,0,0,"733742,239100000010000","5692479,380300000300000",12.355778204,51.335473625,0,0,0,Mitte
125429,125430,14,7,13,000,2016,08,09,4,2,0,4,0,0,1,0,1,0,0,0,"737210,305100000000000","5697098,045599999800000",12.408553292,51.375495105,1,1,1,Nordost
125430,125431,14,7,13,000,2016,08,09,2,2,4,2,0,0,0,1,0,0,0,0,"735997,997500000060000","5699790,993999999900000",12.3929554,51.400172423,9,9,9,Nord
125431,125432,14,7,13,000,2016,08,15,3,3,5,3,0,0,1,1,0,0,0,0,"734792,893599999950000","5692632,878499999600000",12.370935387,51.336418716,0,0,0,Mitte
125432,125433,14,7,13,000,2016,08,16,7,3,1,5,0,0,1,1,0,0,0,0,"732122,325199999960000","5692967,993900000100000",12.332882306,51.340523255,7,7,7,Alt-West
125436,125437,14,7,13,000,2016,08,20,5,3,2,6,1,1,1,1,0,0,0,0,"736934,956099999950000","5693034,681699999600000",12.401898432,51.33913699,3,3,3,Südost
125440,125441,14,7,13,000,2016,08,17,5,3,1,1,0,0,0,1,0,1,0,0,"734950,515499999980000","5695877,997999999700000",12.375336206,51.365482959,9,9,9,Nord
125445,125446,14,7,13,000,2016,08,16,2,3,5,3,0,0,1,1,0,0,0,0,"731434,816600000020000","5689041,441499999700000",12.320479676,51.305555312,5,5,5,Südwest
125448,125449,14,7,13,000,2016,08,19,4,2,3,2,0,0,1,1,0,0,0,0,"735473,206800000040000","5689472,186499999800000",12.378596986,51.307765975,4,4,4,Süd
125450,125451,14,7,13,000,2016,08,09,2,3,3,5,0,0,1,1,0,0,0,0,"735763,388700000010000","5692972,676599999900000",12.385067689,51.339067347,0,0,0,Mitte
125455,125456,14,7,13,000,2016,08,13,7,3,6,2,0,0,0,1,1,0,0,0,"733902,567400000060000","5695036,651399999900000",12.359755847,51.358363056,9,9,9,Nord
125456,125457,14,7,13,000,2016,08,23,7,3,5,2,2,0,0,1,0,0,0,0,"734805,725899999960000","5691693,353299999600000",12.370500165,51.327979851,0,0,0,Mitte
125458,125459,14,7,13,000,2016,08,14,4,2,0,2,0,0,1,0,0,0,0,1,"737279,724099999990000","5692936,462500000400000",12.406773775,51.338111616,3,3,3,Südost
125465,125466,14,7,13,000,2016,08,05,6,3,9,3,1,1,0,1,0,0,0,0,"730597,729799999970000","5689642,961699999900000",12.308879971,51.311294834,5,5,5,Südwest
125466,125467,14,7,13,000,2016,08,07,2,3,2,2,0,0,0,1,0,0,0,1,"734555,649100000040000","5691369,776399999900000",12.366704184,51.325178439,4,4,4,Süd
125468,125469,14,7,13,000,2016,08,15,4,3,5,2,0,1,1,1,0,0,0,0,"736850,479100000000000","5693047,208800000100000",12.40069614,51.339284626,3,3,3,Südost
125477,125478,14,7,13,000,2016,08,11,2,3,3,7,0,0,0,1,0,0,0,1,"736724,557099999980000","5689264,387600000000000",12.396379892,51.305381774,4,4,4,Süd
125481,125482,14,7,13,000,2016,08,11,2,3,2,2,0,0,0,1,0,0,0,0,"736808,040799999960000","5695800,911200000000000",12.401920065,51.364019818,1,1,1,Nordost
125486,125487,14,7,13,000,2016,08,21,5,3,0,1,2,1,1,0,0,0,0,0,"730816,459000000030000","5694479,761900000300000",12.31514623,51.354625832,7,7,7,Alt-West
125490,125491,14,7,13,000,2016,08,18,5,3,5,7,0,0,0,1,0,0,0,0,"731760,055300000010000","5689906,191399999900000",12.325699282,51.313185753,5,5,5,Südwest
125491,125492,14,7,13,000,2016,08,16,2,3,4,2,0,0,0,1,0,0,0,0,"737637,561600000020000","5692162,806800000400000",12.411385677,51.331017842,3,3,3,Südost
125494,125495,14,7,13,000,2016,08,15,6,3,5,2,0,0,1,1,0,0,0,0,"739257,037900000000000","5691538,721699999600000",12.434170314,51.324737308,2,2,2,Ost
125496,125497,14,7,13,000,2016,08,10,4,3,5,3,0,0,1,1,0,0,0,0,"736337,684299999960000","5692058,025000000400000",12.392691123,51.330618861,0,0,0,Mitte
125500,125501,14,7,13,000,2016,08,10,3,3,0,7,0,0,0,1,0,0,0,1,"734021,514800000000000","5690858,996100000100000",12.358716337,51.320813356,4,4,4,Süd
125503,125504,14,7,13,000,2016,08,11,5,2,4,1,0,0,0,0,0,0,0,1,"730843,692999999970000","5693893,717699999900000",12.315156576,51.349353916,7,7,7,Alt-West
125509,125510,14,7,13,000,2016,08,07,3,3,6,7,0,0,1,0,0,0,0,1,"734908,975199999990000","5693360,516900000200000",12.373078783,51.342902341,0,0,0,Mitte
125511,125512,14,7,13,000,2016,08,10,1,2,5,3,0,0,1,1,0,0,0,0,"736680,956899999990000","5697155,926900000300000",12.400999864,51.376235501,1,1,1,Nordost
125515,125516,14,7,13,000,2016,08,16,4,2,5,3,0,0,1,1,0,0,0,0,"736336,787900000000000","5692056,967400000400000",12.392677578,51.33060974,0,0,0,Mitte
125518,125519,14,7,13,000,2016,08,07,6,3,5,3,0,1,1,1,0,0,0,0,"730532,836600000040000","5691809,978199999800000",12.309351601,51.330774426,6,6,6,West
125526,125527,14,7,13,000,2016,08,15,2,3,0,5,0,0,1,1,0,0,0,0,"737151,060300000010000","5696879,941800000100000",12.40755809,51.373562146,1,1,1,Nordost
125530,125531,14,7,13,000,2016,08,17,2,3,4,2,0,0,1,1,0,0,0,0,"734068,312999999970000","5696089,521999999900000",12.362825057,51.367745843,9,9,9,Nord
125531,125532,14,7,13,000,2016,08,13,6,3,5,3,0,0,0,1,0,0,0,0,"732162,960700000050000","5690974,176599999900000",12.332165669,51.322608639,5,5,5,Südwest
125532,125533,14,7,13,000,2016,08,16,3,2,9,1,0,0,0,0,0,1,0,0,"732227,607599999990000","5692571,130400000100000",12.334132488,51.336917727,7,7,7,Alt-West
125533,125534,14,7,13,000,2016,08,16,4,3,2,6,0,0,0,1,0,0,0,0,"735413,783100000000000","5690367,240500000300000",12.378336601,51.315824894,4,4,4,Süd
125534,125535,14,7,13,000,2016,08,18,2,3,2,6,0,0,1,0,0,0,0,0,"736050,486000000030000","5688171,580099999900000",12.386004259,51.295852255,4,4,4,Süd
125536,125537,14,7,13,000,2016,08,08,7,3,5,3,0,0,1,1,0,0,0,0,"731841,447399999950000","5689852,153199999600000",12.326830004,51.312667513,5,5,5,Südwest
125539,125540,14,7,13,000,2016,08,06,5,3,0,5,0,0,1,1,0,0,0,0,"731480,506000000050000","5693282,983099999800000",12.32388829,51.343612499,7,7,7,Alt-West
125546,125547,14,7,13,000,2016,08,16,2,3,1,6,0,0,0,1,0,0,0,0,"739637,004800000000000","5692349,041100000000000",12.440158443,51.331850645,2,2,2,Ost
125548,125549,14,7,13,000,2016,08,14,6,3,6,4,0,0,0,1,1,0,0,0,"728661,341600000040000","5691235,441900000000000",12.282164756,51.3263721,6,6,6,West
125550,125551,14,7,13,000,2016,08,16,4,3,0,7,0,0,1,0,0,0,0,0,"737383,841699999990000","5699079,923299999900000",12.412366429,51.39321184,9,9,9,Nord
125552,125553,14,7,13,000,2016,08,11,2,3,5,3,0,0,1,1,0,0,0,0,"735049,496099999990000","5694780,394500000400000",12.376030314,51.355589578,0,0,0,Mitte
125556,125557,14,7,13,000,2016,08,10,6,3,5,3,0,0,1,1,0,0,0,0,"735283,948699999950000","5690888,514200000100000",12.376820792,51.320557734,4,4,4,Süd
125560,125561,14,7,13,000,2016,08,08,4,3,1,3,0,0,0,1,0,0,0,0,"733850,976200000030000","5693327,283900000200000",12.357893132,51.343040152,0,0,0,Mitte
125566,125567,14,7,13,000,2016,08,07,6,3,5,3,0,0,1,1,0,0,0,0,"732961,327999999980000","5692858,388299999800000",12.34483527,51.339196256,7,7,7,Alt-West
125568,125569,14,7,13,000,2016,08,22,4,3,5,3,2,0,0,1,0,0,0,1,"736438,781899999940000","5691190,723799999800000",12.393564363,51.322791772,0,0,0,Mitte
125575,125576,14,7,13,000,2016,08,15,3,2,6,4,0,0,0,1,1,0,0,0,"734501,231799999950000","5695452,126699999900000",12.368612939,51.361845799,9,9,9,Nord
125580,125581,14,7,13,000,2016,08,14,2,3,5,2,0,0,1,1,0,0,0,0,"737280,487599999990000","5693756,926599999900000",12.407331367,51.345475834,2,2,2,Ost
125582,125583,14,7,13,000,2016,08,16,7,3,3,6,0,0,0,1,0,1,0,0,"737311,037299999970000","5692932,949300000400000",12.407220164,51.338067015,3,3,3,Südost
125584,125585,14,7,13,000,2016,08,13,4,3,5,3,0,0,1,1,0,0,0,0,"735387,278900000030000","5699201,916899999600000",12.38380093,51.395138428,9,9,9,Nord
125585,125586,14,7,13,000,2016,08,11,2,3,5,3,0,0,1,1,0,0,0,0,"736310,384399999980000","5688983,082100000200000",12.390262511,51.303028753,4,4,4,Süd
125595,125596,14,7,13,000,2016,08,19,2,3,5,2,0,0,0,1,0,1,0,0,"735471,097300000020000","5697586,367700000300000",12.383932574,51.380602162,9,9,9,Nord
125598,125599,14,7,13,000,2016,08,15,4,3,5,3,0,0,0,1,0,0,0,0,"729706,484300000010000","5690341,781700000200000",12.296564174,51.317928587,6,6,6,West
125600,125601,14,7,13,000,2016,08,17,2,3,1,6,0,0,0,1,0,0,0,0,"734805,709299999990000","5692632,477099999800000",12.371118777,51.336409821,0,0,0,Mitte
125602,125603,14,7,13,000,2016,08,15,4,2,6,4,0,0,0,1,1,0,0,0,"730673,659899999970000","5695949,915799999600000",12.314052272,51.367881223,8,8,8,Nordwest
125605,125606,14,7,13,000,2016,08,13,3,3,5,2,0,0,0,1,0,0,0,0,"730510,886900000040000","5689715,658099999700000",12.307683052,51.311982606,5,5,5,Südwest
125608,125609,14,7,13,000,2016,08,14,5,3,5,3,0,0,0,1,0,0,0,0,"734033,778799999970000","5695831,042899999800000",12.362159721,51.365439849,9,9,9,Nord
125612,125613,14,7,13,000,2016,08,16,4,3,3,6,0,0,1,1,0,0,0,0,"735011,746099999990000","5692085,624800000300000",12.373710647,51.331415963,0,0,0,Mitte
125616,125617,14,7,13,000,2016,08,10,1,3,1,7,0,0,0,1,0,0,0,0,"737597,868900000000000","5694409,777300000200000",12.41231599,51.351203278,1,1,1,Nordost
125619,125620,14,7,13,000,2016,08,15,2,2,5,3,0,0,1,1,0,0,0,0,"731990,594399999940000","5692617,200899999600000",12.330765827,51.337428026,7,7,7,Alt-West
125620,125621,14,7,13,000,2016,08,13,5,3,4,3,0,0,1,1,0,0,0,0,"734446,490499999960000","5692130,531899999800000",12.365640715,51.332052329,0,0,0,Mitte
125622,125623,14,7,13,000,2016,08,17,5,3,2,6,0,0,0,1,0,0,0,0,"736799,131500000020000","5693773,207299999900000",12.400443038,51.345822663,2,2,2,Ost
125623,125624,14,7,13,000,2016,08,03,4,2,0,1,2,0,0,0,0,1,0,0,"735500,216999999950000","5692773,724999999600000",12.381164629,51.337390544,0,0,0,Mitte
125625,125626,14,7,13,000,2016,08,16,2,3,4,2,0,0,0,1,0,0,0,0,"727482,753299999980000","5689017,671699999800000",12.263862425,51.306934777,6,6,6,West
125630,125631,14,7,13,000,2016,08,09,7,3,1,5,0,0,0,1,0,1,0,0,"739428,982599999990000","5687610,583999999800000",12.433997943,51.289406598,3,3,3,Südost
125635,125636,14,7,13,000,2016,08,17,2,3,5,3,0,0,1,1,0,0,0,0,"735878,051600000010000","5691321,395800000100000",12.385617857,51.324197451,0,0,0,Mitte
125641,125642,14,7,13,000,2016,08,09,6,3,5,3,0,0,0,1,0,0,0,0,"731774,853899999990000","5691017,774799999800000",12.326633719,51.323158238,5,5,5,Südwest
125645,125646,14,7,13,000,2016,08,15,7,3,6,4,0,0,0,1,1,0,0,0,"731598,111999999960000","5690713,026700000300000",12.323903591,51.320494526,5,5,5,Südwest
125650,125651,14,7,13,000,2016,08,17,6,3,5,3,0,0,1,1,0,0,0,0,"730160,152000000000000","5694138,859799999700000",12.305516294,51.351831726,7,7,7,Alt-West
125655,125656,14,7,13,000,2016,08,13,5,2,5,3,0,0,1,1,0,0,0,0,"730974,945300000020000","5688909,128899999900000",12.313807956,51.304554298,5,5,5,Südwest
125657,125658,14,7,13,000,2016,08,16,4,3,5,3,0,0,1,1,0,0,0,0,"734876,614999999990000","5694490,788599999600000",12.373360694,51.353061446,0,0,0,Mitte
125658,125659,14,7,13,000,2016,08,14,3,3,1,5,0,0,1,1,0,0,0,0,"734938,276500000040000","5689437,287800000000000",12.370913039,51.307673716,4,4,4,Süd
125662,125663,14,7,13,000,2016,08,14,5,3,1,6,0,0,0,1,0,0,0,0,"734794,409499999950000","5692476,083499999700000",12.370853772,51.335010634,0,0,0,Mitte
125663,125664,14,7,13,000,2016,08,07,6,3,6,2,0,0,0,1,1,0,0,0,"736150,882400000000000","5693215,379800000200000",12.390781756,51.341085121,0,0,0,Mitte
125666,125667,14,7,13,000,2016,08,14,3,2,4,2,0,0,1,1,0,0,0,0,"738346,758700000010000","5692367,475399999900000",12.421683933,51.332558219,2,2,2,Ost
125674,125675,14,7,13,000,2016,08,18,4,3,4,2,0,0,1,1,0,0,0,0,"731778,442999999970000","5691739,146999999900000",12.327154219,51.329632409,5,5,5,Südwest
125676,125677,14,7,13,000,2016,08,14,2,3,6,7,0,0,0,1,1,0,0,0,"733907,527400000020000","5692635,087399999600000",12.358249068,51.336803378,0,0,0,Mitte
125691,125692,14,7,13,000,2016,08,18,7,2,4,6,0,0,0,1,0,0,0,1,"734063,745299999950000","5695120,976900000100000",12.36212219,51.359053636,9,9,9,Nord
125694,125695,14,7,13,000,2016,08,05,4,3,5,3,1,0,0,1,0,0,0,0,"737928,465800000010000","5692862,567300000200000",12.41602106,51.337177284,2,2,2,Ost
125697,125698,14,7,13,000,2016,08,23,7,3,5,3,2,0,0,1,0,0,0,1,"736724,140000000010000","5689058,963999999700000",12.396237664,51.30353802,4,4,4,Süd
125702,125703,14,7,13,000,2016,08,18,6,2,6,4,0,0,1,0,1,0,0,0,"735001,848899999980000","5692239,351599999700000",12.373670217,51.332799963,0,0,0,Mitte
125712,125713,14,7,13,000,2016,08,18,5,3,2,2,0,0,1,1,0,0,0,0,"735308,974599999960000","5689757,564199999900000",12.376433163,51.310395545,4,4,4,Süd
125713,125714,14,7,13,000,2016,08,07,5,3,6,2,0,0,0,1,1,0,0,0,"736994,337199999950000","5693978,810800000100000",12.403377752,51.34758684,2,2,2,Ost
125715,125716,14,7,13,000,2016,08,00,6,3,8,1,2,0,1,0,0,0,0,0,"734826,559299999960000","5692776,902400000000000",12.371512771,51.337697632,0,0,0,Mitte
125718,125719,14,7,13,000,2016,08,18,3,3,6,7,0,0,0,1,1,0,0,0,"733388,105699999960000","5695025,280199999900000",12.352372303,51.358472504,9,9,9,Nord
