OBJECTID,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrassenzustand,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
133344,14220522148310372730,14,7,13,000,2022,05,16,1,3,5,3,0,0,0,1,0,1,0,0,"726253,387516599032097","5690205,986926889978349",12.247007996,51.3180928740001,6,6,6,West
133429,14220330144200205610,14,7,13,000,2022,03,10,4,3,2,6,0,1,0,1,0,0,0,0,"737000,957001534057781","5691378,569984969682992",12.4017427950001,51.324244025,3,3,3,Südost
133437,14220329148410237490,14,7,13,000,2022,03,07,3,3,3,2,0,0,1,1,0,0,0,0,"736992,573347292956896","5691392,667845480144024",12.401632062,51.3243740620001,3,3,3,Südost
133438,14220421144200263010,14,7,13,000,2022,04,07,5,2,4,6,0,0,0,1,0,0,0,0,"738577,091001549037173","5694523,927984089590609",12.426428878,51.351817731,1,1,1,Nordost
133451,14220522148110363580,14,7,13,000,2022,05,15,1,2,0,3,0,0,0,1,0,0,0,1,"740250,881470656022429","5695928,129470679908991",12.451369239,51.363716336,2,2,2,Ost
133452,14220426148110274670,14,7,13,000,2022,04,14,3,3,8,1,0,0,0,1,0,0,0,0,"728028,014748574001715","5700098,986825290136039",12.2787735270001,51.406196342,8,8,8,Nordwest
133463,14220331148410224590,14,7,13,000,2022,03,20,5,3,5,3,2,1,0,1,0,0,0,0,"736312,992114617023617","5694359,057843499816954",12.39386412,51.3512836360001,0,0,0,Mitte
133475,14220615144200391580,14,7,13,000,2022,06,22,4,3,0,1,2,0,0,0,0,1,0,0,"735796,654127183952369","5693664,094983370043337",12.38600222,51.3452599060001,0,0,0,Mitte
133479,14220516144200364710,14,7,13,000,2022,05,10,2,2,0,1,0,0,0,1,0,0,0,0,"735080,028904629987665","5697039,242783909663558",12.377961154,51.375853056,9,9,9,Nord
133483,14220609144200413710,14,7,13,000,2022,06,17,5,2,5,3,0,0,1,1,0,0,0,0,"733253,497273575980216","5692951,188394609838724",12.349083292,51.3399095180001,0,0,0,Mitte
133505,14220528662212354970,14,7,13,000,2022,05,19,7,3,5,3,0,0,1,1,0,0,0,0,"732392,286977738956921","5692411,129773110151291",12.336388141,51.335414176,7,7,7,Alt-West
133520,14220514148410364260,14,7,13,000,2022,05,15,7,3,6,4,0,0,0,1,1,0,0,0,"735336,859735663980246","5693518,690329800359905",12.379315886,51.3441452180001,0,0,0,Mitte
133595,14220602148110364190,14,7,13,000,2022,06,15,5,3,0,1,0,0,0,0,0,1,0,0,"736159,489001509966329","5694432,145985320210457",12.3917121920001,51.3520034850001,1,1,1,Nordost
133617,14220304144200161960,14,7,13,000,2022,03,16,6,3,2,6,0,0,0,1,0,0,0,1,"734957,397394050960429","5693528,261203680187464",12.3738834690001,51.344388069,0,0,0,Mitte
133625,14220514144200322180,14,7,13,000,2022,05,20,7,2,5,3,0,0,0,1,0,0,0,0,"735030,114720087032765","5702116,490459360182285",12.380607002,51.421448291,9,9,9,Nord
133650,14220525144200364630,14,7,13,000,2022,05,17,4,3,4,6,0,0,0,1,0,1,0,0,"727203,890095739043318","5696739,822982209734619",12.264795043,51.3763708650001,8,8,8,Nordwest
133662,14220425148310282140,14,7,13,000,2022,04,16,2,3,5,3,0,0,1,1,0,0,0,0,"731213,950001443037763","5688472,561987670138478",12.316948,51.3005382480001,5,5,5,Südwest
133668,14220326144200189760,14,7,13,000,2022,03,16,7,3,2,6,0,0,0,1,0,0,1,0,"735851,563951901975088","5693711,502080569975078",12.3868206390001,51.3456626670001,0,0,0,Mitte
133702,14220408144200225030,14,7,13,000,2022,04,16,6,3,4,6,0,0,0,1,0,0,0,0,"743182,165800040005706","5691585,335384589619935",12.490430028,51.3234916320001,2,2,2,Ost
133733,14220623148210439810,14,7,13,000,2022,06,10,5,3,2,2,0,0,0,1,0,0,0,0,"736995,701351076946594","5691386,324235959909856",12.4016726570001,51.3243158170001,3,3,3,Südost
133736,14220521148110343710,14,7,13,000,2022,05,09,7,3,3,6,0,0,1,0,0,0,0,0,"734456,687761669978499","5697039,024834150448442",12.369020619,51.376108779,9,9,9,Nord
133737,14220407148310224560,14,7,13,000,2022,04,10,5,3,5,2,0,0,1,1,0,0,0,0,"732154,386178152053617","5692471,244888880290091",12.33301805,51.336050975,7,7,7,Alt-West
133749,14220531148320484450,14,7,13,000,2022,05,14,3,3,1,5,0,0,0,1,0,0,0,1,"732057,440720289014280","5692447,192038900218904",12.331613072,51.3358746230001,7,7,7,Alt-West
133758,14220423144320255350,14,7,13,000,2022,04,18,7,3,9,1,0,0,0,1,0,0,0,0,"743336,482314454042353","5695097,684666830115020",12.4950400280001,51.3549498560001,2,2,2,Ost
133759,14220427144200282120,14,7,13,000,2022,04,15,4,3,6,7,0,0,0,0,1,0,0,1,"735422,639927832991816","5693515,141462040133774",12.3805429970001,51.3440778500001,0,0,0,Mitte
133771,14220330144200196220,14,7,13,000,2022,03,18,4,1,8,1,0,1,0,0,0,1,0,0,"732560,729074527043849","5696682,790537060238421",12.3415935730001,51.3736905740001,8,8,8,Nordwest
133783,14220509144200304190,14,7,13,000,2022,05,18,2,2,5,3,0,0,1,1,0,0,0,0,"728924,462096879957244","5691778,720995889976621",12.2862838500001,51.331143404,6,6,6,West
133799,14220529148210355210,14,7,13,000,2022,05,12,1,3,3,2,0,0,1,1,0,0,0,0,"738080,560142528032884","5690025,844324160367250",12.416306064,51.3116512240001,3,3,3,Südost
133827,14220327144200195830,14,7,13,000,2022,03,00,1,2,6,6,2,0,0,1,1,0,0,0,"732802,620001459028572","5692776,682986910454929",12.342507319,51.3385278100001,7,7,7,Alt-West
133829,14220611148110391170,14,7,13,000,2022,06,12,7,3,5,2,0,0,0,1,0,0,0,0,"740888,535087710013613","5696363,175694550387561",12.4608063160001,51.367351118,2,2,2,Ost
133841,14220520144310343300,14,7,13,000,2022,05,10,6,2,2,6,0,0,0,0,0,0,1,1,"730736,650778949959204","5701194,681368499994278",12.318363483,51.4149369510001,8,8,8,Nordwest
133848,14220225144200124680,14,7,13,000,2022,02,12,6,3,0,1,0,0,0,0,0,1,0,0,"738483,111970969010144","5689633,078946329653263",12.421808851,51.307957263,3,3,3,Südost
133853,14220610148422384060,14,7,13,000,2022,06,07,6,3,5,2,0,0,1,1,0,0,0,0,"737469,809977884055115","5690707,203782520256937",12.4080124720001,51.318022295,3,3,3,Südost
133858,14220604148410413800,14,7,13,000,2022,06,16,7,2,3,6,0,0,0,1,0,0,0,0,"735288,054831726010889","5693534,125799439847469",12.3786265800001,51.3443039700001,0,0,0,Mitte
133885,14220303148110143050,14,7,13,000,2022,03,16,5,3,5,2,0,0,0,1,0,0,0,0,"735097,929701013956219","5697039,230901350267231",12.37821789,51.3758455390001,9,9,9,Nord
133891,14220509144200304720,14,7,13,000,2022,05,09,2,3,5,2,0,0,0,1,0,0,0,0,"734181,356001471052878","5697030,763986200094223",12.3650661350001,51.376148228,9,9,9,Nord
133924,14220616148410391630,14,7,13,000,2022,06,06,5,3,0,7,0,0,1,0,0,0,0,0,"735021,036066525964998","5693527,660087199881673",12.3747951930001,51.3443563700001,0,0,0,Mitte
133927,14220516148410318931,14,7,13,000,2022,05,05,2,3,2,2,0,0,0,1,0,1,0,0,"736062,730185638996772","5693821,407908449880779",12.389920153,51.346561566,0,0,0,Mitte
133933,14220412148410274440,14,7,13,000,2022,04,10,3,3,2,2,0,0,0,1,0,0,0,0,"736065,561758758965880","5693823,298934670165181",12.389961993,51.346577365,0,0,0,Mitte
133937,14220518148210334570,14,7,13,000,2022,05,09,4,3,5,3,0,0,0,1,0,0,0,1,"742269,893598787952214","5694720,548638910055161",12.479494297,51.352020575,2,2,2,Ost
133946,14220603144310363570,14,7,13,000,2022,06,16,6,2,9,1,0,0,0,1,0,0,0,0,"730749,704550432972610","5683024,191092570312321",12.3067829660001,51.2518161560001,5,5,5,Südwest
133963,14220530144200364760,14,7,13,000,2022,05,17,2,3,2,6,0,0,0,1,0,0,0,0,"731473,266673941048793","5692729,219403389841318",12.3234246050001,51.3386444020001,7,7,7,Alt-West
133967,14220602148110363340,14,7,13,000,2022,06,07,5,3,4,6,0,0,1,0,0,0,0,0,"739897,903760749031790","5695631,728868960402906",12.4461084320001,51.3612050900001,2,2,2,Ost
133969,14220524144200344070,14,7,13,000,2022,05,20,3,2,5,2,0,0,0,0,0,1,0,1,"735097,592367767007090","5697039,231125280261040",12.378213052,51.375845681,9,9,9,Nord
133978,14220515148410318470,14,7,13,000,2022,05,05,1,3,9,1,1,0,0,1,0,0,0,0,"736338,428807366988622","5694278,541350900195539",12.3941752850001,51.3505503310001,0,0,0,Mitte
133986,14220505148410383640,14,7,13,000,2022,05,17,5,3,5,3,0,0,1,1,0,0,0,0,"736060,221435957006179","5693821,248875349760056",12.3898840890001,51.34656118,0,0,0,Mitte
134010,14220317144200177230,14,7,13,000,2022,03,15,5,3,6,4,0,0,0,1,1,0,0,0,"727260,383001358946785","5693013,275989149697125",12.2632248300001,51.3428937850001,7,7,7,Alt-West
134021,14220511148410319590,14,7,13,000,2022,05,10,4,3,3,2,0,0,1,1,0,0,0,0,"733563,845232408028096","5693076,706181650049984",12.353613431,51.3409088490001,0,0,0,Mitte
134035,14220324144200263000,14,7,13,000,2022,03,09,5,2,3,7,0,0,0,0,0,0,0,1,"736317,421955346013419","5692436,096263539977372",12.392651539,51.334020927,3,3,3,Südost
134039,14220610144200382450,14,7,13,000,2022,06,13,6,3,3,6,0,0,0,0,0,1,1,0,"738284,408986622001976","5689834,249356919899583",12.4190976130001,51.3098461720001,3,3,3,Südost
134045,14220621148110439780,14,7,13,000,2022,06,15,3,3,2,6,0,0,0,1,0,0,0,0,"736630,462001514039002","5695748,954985059797764",12.3993392740001,51.3636274400001,9,9,9,Nord
134054,14220323148210189790,14,7,13,000,2022,03,18,4,3,5,3,0,0,1,1,0,0,0,0,"738162,539204312022775","5689962,197069349698722",12.4174376770001,51.3110456320001,3,3,3,Südost
134066,14220506148110296150,14,7,13,000,2022,05,14,6,3,2,6,0,0,0,1,0,0,0,0,"730427,599877082044259","5696962,672017220407724",12.3111799650001,51.3770724980001,8,8,8,Nordwest
134076,14220510148210344530,14,7,13,000,2022,05,15,3,3,5,3,0,0,1,1,0,0,0,0,"740113,470125037012622","5687870,097627590410411",12.4439706210001,51.2914478480001,3,3,3,Südost
134087,14220602144320364180,14,7,13,000,2022,06,22,5,3,2,6,2,0,0,1,0,0,0,0,"737198,703826474025846","5699889,275408159941435",12.4102509310001,51.4005539460001,9,9,9,Nord
134131,14220315144200164020,14,7,13,000,2022,03,20,3,3,5,3,2,1,1,1,0,0,0,0,"735719,142072106944397","5690286,055934379808605",12.38265685,51.314969766,4,4,4,Süd
134136,14220519148410334140,14,7,13,000,2022,05,13,5,3,6,6,0,0,0,0,1,0,0,1,"735378,755499504040927","5693541,284401400014758",12.3799312990001,51.344330686,0,0,0,Mitte
134162,14220412148310354870,14,7,13,000,2022,04,15,3,3,5,2,0,0,1,1,0,0,0,0,"728691,347352097043768","5693235,349725229665637",12.2838785070001,51.344313626,7,7,7,Alt-West
134186,14220316144200166760,14,7,13,000,2022,03,20,4,2,3,2,2,0,0,1,0,1,0,0,"740530,731389138032682","5696133,163090749643743",12.4555202880001,51.3654382280001,2,2,2,Ost
134201,14220613148410403620,14,7,13,000,2022,06,11,2,3,2,2,0,1,0,1,0,0,0,0,"733903,167519256006926","5693211,563571210019290",12.358565163,51.34197992,0,0,0,Mitte
134218,14220617144200402140,14,7,13,000,2022,06,14,6,2,3,6,0,0,0,0,0,1,0,1,"736434,543513086042367","5694878,769987749867141",12.3959517870001,51.3558981040001,1,1,1,Nordost
134235,14220422148310354880,14,7,13,000,2022,04,08,6,3,2,2,0,0,0,1,0,0,0,0,"727647,914778928970918","5685522,545969979837537",12.264000228,51.2754914830001,5,5,5,Südwest
134244,14220519148110354840,14,7,13,000,2022,05,16,5,3,5,3,0,0,0,1,0,0,0,1,"735434,820356486015953","5699083,077936549670994",12.384404277,51.3940519870001,9,9,9,Nord
134259,14220405144200212840,14,7,13,000,2022,04,07,3,2,2,6,0,1,0,1,0,0,0,0,"734803,901738179964013","5689092,891502689570189",12.368761993,51.30463769,4,4,4,Süd
134282,14220322144310333260,14,7,13,000,2022,03,07,3,3,2,6,0,0,0,1,0,0,0,0,"735646,368992250994779","5700457,729423779994249",12.388352254,51.4063032720001,9,9,9,Nord
134290,14220425148210363360,14,7,13,000,2022,04,05,2,3,2,6,2,1,0,1,0,1,0,0,"736547,848840494989417","5690275,428159030154347",12.3945196870001,51.3145305520001,0,0,0,Mitte
134293,14220617144200403120,14,7,13,000,2022,06,12,6,2,6,4,0,0,0,0,1,0,0,1,"735594,424001493025571","5697094,746985529549420",12.3853756560001,51.376138118,9,9,9,Nord
134309,14220423148210262790,14,7,13,000,2022,04,13,7,3,2,6,0,0,0,1,0,0,0,0,"734464,909621124970727","5689798,002123720012605",12.364370755,51.311106824,4,4,4,Süd
134314,14220405148422212930,14,7,13,000,2022,04,10,3,3,5,2,0,1,1,1,0,0,0,0,"733842,368001474998891","5693189,926986440084875",12.3576795590001,51.341810706,0,0,0,Mitte
134319,14220519148210333290,14,7,13,000,2022,05,20,5,3,5,2,1,0,0,1,0,1,0,0,"742489,052005963050760","5691547,941242859698832",12.480475959,51.323451812,2,2,2,Ost
134341,14220802148410590690,14,7,13,000,2022,08,18,3,3,3,2,1,0,0,1,0,1,0,0,"734757,193001491017640","5693486,706986010074615",12.3709865710001,51.344097762,0,0,0,Mitte
134342,14221217144310930200,14,7,13,000,2022,12,19,7,2,2,6,2,1,0,1,0,0,0,1,"740771,406336748972535","5694476,065358810126781",12.4578497750001,51.350462914,2,2,2,Ost
134347,14221117144200863910,14,7,13,000,2022,11,14,5,3,2,6,0,1,0,1,0,0,0,0,"727901,698337645968422","5685641,644485670141876",12.2677085440001,51.276459258,5,5,5,Südwest
134356,14221016144200739150,14,7,13,000,2022,10,23,1,3,3,6,2,0,0,1,0,0,0,1,"734966,359832611051388","5693498,071174870245159",12.3739920040001,51.3441133680001,0,0,0,Mitte
134359,14220628148110499481,14,7,13,000,2022,06,14,3,3,5,3,0,0,1,1,0,0,0,0,"734594,908726123045199","5699144,452872949652374",12.372393505,51.3949507030001,9,9,9,Nord
134360,14221004144310707670,14,7,13,000,2022,10,12,3,2,9,1,0,0,0,1,0,0,0,0,"743202,212331730988808","5695232,281361809931695",12.4932073460001,51.356215363,2,2,2,Ost
134364,14220920144200677900,14,7,13,000,2022,09,09,3,3,2,6,0,0,0,1,0,0,0,0,"727049,206536400946788","5693395,711666570045054",12.2604416950001,51.3464114320001,7,7,7,Alt-West
134377,14220904662211738230,14,7,13,000,2022,09,00,1,3,0,7,2,0,1,0,0,0,0,0,"735730,499126616050489","5690282,318872489966452",12.3828170530001,51.314931517,4,4,4,Süd
134449,14220802144200553280,14,7,13,000,2022,08,16,3,3,5,7,0,0,0,0,0,0,0,1,"735507,965894376044162","5693464,842690980061889",12.381732675,51.3435910160001,0,0,0,Mitte
134451,14220906144200737640,14,7,13,000,2022,09,15,3,3,3,2,0,0,1,1,0,0,0,0,"739089,618047905038111","5694954,033019220456481",12.4340645240001,51.355462915,1,1,1,Nordost
134464,14220926148110684260,14,7,13,000,2022,09,07,2,3,4,6,0,1,1,0,0,0,0,0,"737540,448003313969821","5694265,289500369690359",12.4113964740001,51.349930353,1,1,1,Nordost
134486,14221122148210888740,14,7,13,000,2022,11,18,3,3,5,2,2,1,0,1,0,0,0,0,"740894,693456707987934","5696351,102812159806490",12.46088644,51.367240146,2,2,2,Ost
134513,14221004144200716490,14,7,13,000,2022,10,11,3,3,5,2,0,0,0,1,0,0,0,0,"734725,474879608023912","5690206,088484269566834",12.3683712380001,51.3146626120001,4,4,4,Süd
134514,14221125148110863930,14,7,13,000,2022,11,17,6,3,0,1,1,1,0,1,0,0,0,0,"731971,684911241056398","5698908,489724179729819",12.334598466,51.3939108390001,8,8,8,Nordwest
134530,14220903144200684240,14,7,13,000,2022,09,15,7,2,5,3,0,0,0,1,0,1,0,0,"726968,570823129033670","5686123,093003280460835",12.2546580860001,51.2811538710001,5,5,5,Südwest
134538,14220829144200607591,14,7,13,000,2022,08,11,2,3,1,5,0,0,0,1,0,0,0,0,"736380,907364574028179","5702028,880569079890847",12.3999413550001,51.420100378,9,9,9,Nord
134540,14220924148210678840,14,7,13,000,2022,09,13,7,3,2,2,0,0,0,1,0,0,0,0,"737614,481034736032598","5690341,930679160170257",12.4098413950001,51.314683191,3,3,3,Südost
134550,14220930144200864720,14,7,13,000,2022,09,22,6,3,2,6,2,0,0,1,0,0,0,0,"735850,479547581053339","5693710,780419110320508",12.386804619,51.345656639,0,0,0,Mitte
134575,14220815144200572620,14,7,13,000,2022,08,15,2,3,2,6,0,1,0,0,0,0,1,1,"736146,813297203974798","5701495,313427870161831",12.3962253130001,51.4154085960001,9,9,9,Nord
134578,14220708144310483350,14,7,13,000,2022,07,14,6,3,2,6,0,0,0,1,0,0,0,0,"741068,318762443028390","5696910,185480020008981",12.4637550370001,51.3721845370001,1,1,1,Nordost
134639,14220816144200591510,14,7,13,000,2022,08,18,3,2,5,2,0,0,0,1,0,1,0,0,"734476,035001475946046","5697039,258986059576273",12.369298267,51.3761028930001,9,9,9,Nord
134650,14221227148410967860,14,7,13,000,2022,12,13,3,3,6,4,0,0,0,1,1,0,0,0,"735391,333208258030936","5693533,791577859781682",12.3801066180001,51.3442582210001,0,0,0,Mitte
134677,14221128149110886710,14,7,13,000,2022,11,09,2,3,2,6,0,0,0,1,0,0,0,0,"742670,224766812054440","5684768,874680289998651",12.4784649470001,51.2625294540001,3,3,3,Südost
134689,14220825148210644180,14,7,13,000,2022,08,09,5,3,5,2,0,0,0,1,0,1,0,0,"736636,261871575028636","5690282,618095009587705",12.3957908150001,51.314558339,0,0,0,Mitte
134691,14220806148410590380,14,7,13,000,2022,08,19,7,3,0,7,0,0,0,0,0,1,0,0,"734791,545285555999726","5693528,999827279709280",12.3715068220001,51.344463214,0,0,0,Mitte
134703,14220914144200763090,14,7,13,000,2022,09,14,4,3,5,3,0,1,1,0,0,0,0,1,"740361,516273219021969","5696003,601568910293281",12.453006488,51.3643469510001,2,2,2,Ost
134748,14220711144200489040,14,7,13,000,2022,07,10,2,3,5,3,0,0,1,1,0,0,0,0,"735006,747074704035185","5697039,291428400203586",12.3769101340001,51.375883822,9,9,9,Nord
134752,14220827144200645420,14,7,13,000,2022,08,14,7,3,2,6,0,1,0,1,0,0,0,0,"740758,497331349994056","5686302,532698799856007",12.4521480880001,51.277105566,3,3,3,Südost
134764,14220930148211745830,14,7,13,000,2022,09,17,6,3,4,2,0,0,1,1,0,0,0,0,"737346,198303821962327","5690243,900581169873476",12.40593353,51.313915201,4,4,4,Süd
134770,14221207148310908480,14,7,13,000,2022,12,15,4,3,5,3,0,1,0,1,0,0,0,0,"727274,296572527033277","5689967,055353529751301",12.261481578,51.315541072,6,6,6,West
134784,14221214148310916770,14,7,13,000,2022,12,17,4,3,2,6,1,1,0,1,0,0,0,0,"731964,049001445993781","5692425,051987280137837",12.330260278,51.3357139760001,7,7,7,Alt-West
134788,14220823144200645390,14,7,13,000,2022,08,16,3,3,2,6,0,0,0,1,0,0,0,0,"742157,741465396014974","5694696,764205659739673",12.477870567,51.3518548910001,2,2,2,Ost
134850,14221122148410886230,14,7,13,000,2022,11,12,3,3,5,2,0,1,1,1,0,0,0,0,"736171,045932295965031","5693919,773223170079291",12.3915379210001,51.3473995270001,0,0,0,Mitte
134857,14220721148310535550,14,7,13,000,2022,07,12,5,3,4,2,0,1,0,0,0,0,1,1,"728519,589693435002118","5683183,389044590294361",12.2749819790001,51.2541431380001,5,5,5,Südwest
134865,14220902148310644871,14,7,13,000,2022,09,15,6,3,0,1,0,0,0,0,0,1,0,0,"729127,075136392959394","5692000,717041079886258",12.289330034,51.333054717,6,6,6,West
134866,14220923148210737200,14,7,13,000,2022,09,17,6,3,5,2,0,0,0,1,0,0,0,0,"734724,377740800962783","5690190,000863989815116",12.368344936,51.314518655,4,4,4,Süd
134876,14220723144200518750,14,7,13,000,2022,07,13,7,3,4,2,0,0,0,1,0,0,0,0,"736544,444351747981273","5690275,421008110046387",12.3944709190001,51.314531903,0,0,0,Mitte
134879,14221117148310831380,14,7,13,000,2022,11,16,5,3,5,3,2,1,1,1,0,0,0,0,"727445,046810931991786","5690083,457624009810388",12.264001883,51.3165178500001,6,6,6,West
134934,14221126148110864360,14,7,13,000,2022,11,09,7,3,5,3,0,1,1,1,0,0,0,0,"733219,841951988986693","5696877,520949670113623",12.3511745540001,51.375168311,8,8,8,Nordwest
134949,14221201144200886620,14,7,13,000,2022,12,07,5,3,5,3,1,1,1,1,0,0,0,0,"740518,864767930004746","5696111,421002740040421",12.4553354390001,51.365248104,2,2,2,Ost
134972,14221013144200739170,14,7,13,000,2022,10,15,5,3,5,2,0,0,1,0,0,0,0,1,"735034,369532907032408","5697039,273092609830201",12.3773063,51.3758722260001,9,9,9,Nord
134986,14221027144310777760,14,7,30,270,2022,10,04,5,3,2,6,2,0,0,1,0,0,1,0,"729026,840711027965881","5701199,077240220271051",12.2938203300001,51.4156694910001,8,8,8,Nordwest
134987,14220713148110644140,14,7,13,000,2022,07,16,4,3,3,2,0,0,1,1,0,0,0,0,"735579,969876348040998","5697093,907343319617212",12.38516779,51.3761365770001,9,9,9,Nord
134998,14220929144200766560,14,7,13,000,2022,09,17,5,3,5,3,0,0,0,1,0,0,0,0,"730306,756001424975693","5688550,979988040402532",12.304007444,51.3016098510001,5,5,5,Südwest
135001,14220719144200535050,14,7,13,000,2022,07,06,3,3,4,6,0,0,1,0,0,0,0,0,"739891,511386889964342","5695626,250226370058954",12.4460130900001,51.361158614,2,2,2,Ost
135026,14220906144200678770,14,7,13,000,2022,09,21,3,3,5,2,2,0,0,1,0,0,0,0,"736426,673074522055686","5692748,213902129791677",12.3944241610001,51.3367771520001,3,3,3,Südost
135072,14220829144200607630,14,7,13,000,2022,08,11,2,3,2,6,0,0,0,1,0,0,0,0,"736382,815491919987835","5702036,841017190366983",12.3999740560001,51.4201710360001,9,9,9,Nord
135084,14220628144200483760,14,7,13,000,2022,06,18,3,2,5,3,0,0,1,1,0,0,0,0,"728925,153487856034189","5691779,256448039785028",12.2862941020001,51.3311479320001,6,6,6,West
135092,14220919662213815060,14,7,13,000,2022,09,18,2,2,0,1,0,1,1,0,0,0,0,0,"735486,442683418979868","5693440,340072140097618",12.3814079910001,51.343379988,0,0,0,Mitte
135103,14221215148110950340,14,7,13,000,2022,12,02,5,3,9,7,2,1,0,1,0,0,0,0,"728011,631001353031024","5701038,794988729991019",12.2791424710001,51.414639708,8,8,8,Nordwest
135112,14220708148310482740,14,7,13,000,2022,07,12,6,3,2,6,0,0,0,1,0,0,0,0,"727433,949625232955441","5690080,281369079835713",12.2638408820001,51.3164937710001,6,6,6,West
