OBJECTID_1,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
168428,14,7,13,000,2018,07,16,6,3,2,6,0,0,1,0,0,0,1,0,"730162,025700000000000","5693303,045699999700000",12.305002774000059,51.344327873000054,7,7,7,Alt-West
168434,14,7,13,000,2018,07,10,6,3,2,6,0,0,1,0,0,0,1,0,"734542,054400000020000","5695426,728799999700000",12.369181522000076,51.36160096800006,9,9,9,Nord
168455,14,7,13,000,2018,07,16,1,3,0,1,0,0,0,0,1,0,0,0,"738383,805300000010000","5692507,960500000000000",12.422308742000041,51.33380367900003,2,2,2,Ost
168457,14,7,13,000,2018,07,14,1,3,3,2,0,0,1,0,0,0,1,0,"735095,928700000050000","5694527,866000000400000",12.37652915800004,51.35330359400007,0,0,0,Mitte
168459,14,7,13,000,2018,07,15,5,2,5,2,0,1,1,0,0,0,0,0,"730139,523300000000000","5693240,211299999600000",12.30463961700002,51.34377291800007,7,7,7,Alt-West
168460,14,7,13,000,2018,07,10,1,3,5,3,0,1,1,0,0,0,0,0,"735113,759800000000000","5688741,521900000100000",12.372967850000066,51.30135577300007,4,4,4,Süd
168461,14,7,13,000,2018,07,09,5,2,6,4,0,0,1,1,0,0,0,0,"736687,958300000060000","5697154,682000000000000",12.40109945100005,51.37622140800005,1,1,1,Nordost
168462,14,7,13,000,2018,07,15,5,3,6,6,0,1,0,1,0,0,0,0,"741881,890499999980000","5694013,264399999800000",12.473452209000072,51.34583764100006,2,2,2,Ost
168465,14,7,13,000,2018,07,16,5,3,5,3,0,1,1,0,0,0,0,0,"736522,629199999970000","5693233,893699999900000",12.396121734000076,51.341096797000034,2,2,2,Ost
168469,14,7,13,000,2018,07,10,5,2,5,2,0,0,1,0,0,0,1,0,"734805,697700000020000","5692639,670699999700000",12.37112335200004,51.33647439900005,0,0,0,Mitte
168471,14,7,13,000,2018,07,18,5,3,0,5,0,1,0,0,0,0,1,0,"735890,393599999950000","5693495,789300000300000",12.38723428000003,51.34371026800005,0,0,0,Mitte
168483,14,7,13,000,2018,07,19,7,3,5,2,0,1,1,0,0,0,0,0,"735093,274399999990000","5689777,046099999900000",12.373356692000073,51.31065954600007,4,4,4,Süd
168484,14,7,13,000,2018,07,23,7,3,5,2,2,0,1,0,0,0,0,0,"738252,666100000030000","5690873,504099999600000",12.41933718200005,51.319187801000055,3,3,3,Südost
168501,14,7,13,000,2018,07,16,4,2,3,2,0,1,1,0,0,0,0,0,"734995,297600000050000","5692256,469499999700000",12.373587632000067,51.33295632700003,0,0,0,Mitte
168503,14,7,13,000,2018,07,19,6,3,5,3,0,1,1,0,0,0,0,1,"735823,407200000020000","5693442,753100000300000",12.386239079000063,51.34326198900004,0,0,0,Mitte
168504,14,7,13,000,2018,07,14,4,2,5,3,0,1,0,0,0,0,1,0,"735280,486299999990000","5690883,900600000300000",12.376768148000053,51.32051775300005,4,4,4,Süd
168505,14,7,13,000,2018,07,20,6,3,8,1,1,0,1,0,0,0,0,1,"745802,172600000050000","5692310,359799999700000",12.52845919300006,51.32887291800006,2,2,2,Ost
168507,14,7,13,000,2018,07,09,4,3,4,1,0,0,1,0,0,0,0,0,"730506,064900000000000","5693670,509499999700000",12.310172049000073,51.34748719700008,7,7,7,Alt-West
168508,14,7,13,000,2018,07,08,6,3,2,6,0,0,1,0,0,0,1,0,"731518,118800000050000","5691593,544400000000000",12.323329458000046,51.328431366000075,5,5,5,Südwest
168509,14,7,13,000,2018,07,14,4,3,3,4,0,1,1,1,0,0,0,0,"735459,772099999940000","5692960,004099999600000",12.380708167000023,51.33907939000005,0,0,0,Mitte
168511,14,7,13,000,2018,08,11,4,3,1,7,0,0,1,0,0,0,0,0,"737544,608400000030000","5691953,550400000100000",12.409914350000065,51.32917837000008,3,3,3,Südost
168512,14,7,13,000,2018,07,18,6,3,6,4,0,0,1,1,0,0,0,1,"737540,197000000040000","5693359,021300000100000",12.410788254000067,51.34179577800006,2,2,2,Ost
168514,14,7,13,000,2018,07,16,6,2,2,6,0,0,1,0,1,0,0,0,"735629,076000000000000","5695937,837200000000000",12.385105915000054,51.36573906700005,9,9,9,Nord
168517,14,7,13,000,2018,08,06,4,2,8,1,0,0,1,0,0,0,0,0,"733213,544699999970000","5693922,668200000200000",12.349146975000053,51.34864648800004,0,0,0,Mitte
168518,14,7,13,000,2018,07,07,6,3,5,2,0,0,1,0,0,0,1,0,"736858,155999999960000","5692705,400999999600000",12.400578878000033,51.336213318000034,3,3,3,Südost
168546,14,7,13,000,2018,07,16,5,3,2,6,0,1,0,0,0,0,0,0,"739005,712000000060000","5692201,248999999800000",12.43101413100004,51.33078969200005,2,2,2,Ost
168547,14,7,13,000,2018,07,09,3,3,2,2,0,0,1,0,0,0,0,0,"734201,876999999980000","5692892,525000000400000",12.362636548000069,51.338993121000044,0,0,0,Mitte
168548,14,7,13,000,2018,07,22,5,3,5,3,2,1,1,0,0,0,0,0,"735167,397499999960000","5693598,465800000400000",12.37693972300002,51.34493142700006,0,0,0,Mitte
168549,14,7,13,000,2018,07,20,5,3,2,2,0,0,1,0,0,0,0,0,"731760,282000000010000","5689794,211000000100000",12.325629776000028,51.31218042900008,5,5,5,Südwest
168550,14,7,13,000,2018,07,18,3,3,3,5,0,1,1,0,0,0,0,0,"735274,948100000040000","5689760,711400000400000",12.375947904000043,51.310437860000036,4,4,4,Süd
168551,14,7,13,000,2018,07,15,5,3,4,6,0,1,0,0,0,0,0,0,"737192,396900000050000","5700104,297399999600000",12.410304130000043,51.40248660700007,9,9,9,Nord
168552,14,7,13,000,2018,07,07,3,2,4,2,0,1,1,0,0,0,0,0,"735306,764899999950000","5689757,770999999700000",12.376401651000037,51.310398314000054,4,4,4,Süd
168553,14,7,13,000,2018,07,08,5,3,5,3,0,0,1,0,0,0,0,0,"729020,868099999960000","5694336,892500000100000",12.289310576000048,51.354069683000034,7,7,7,Alt-West
168555,14,7,13,000,2018,07,11,5,3,2,6,0,0,1,0,0,0,0,0,"731279,557999999960000","5697155,486999999700000",12.323525764000067,51.378457025000046,8,8,8,Nordwest
168559,14,7,13,000,2018,07,11,5,3,4,2,0,1,1,0,0,0,0,0,"737186,818500000050000","5693842,834599999700000",12.406046067000034,51.34628603500005,2,2,2,Ost
168561,14,7,13,000,2018,07,15,5,3,6,2,0,0,1,1,0,0,0,0,"734519,421800000010000","5695430,406100000300000",12.368859434000058,51.36164331900005,9,9,9,Nord
168564,14,7,13,000,2018,07,07,5,3,2,2,0,0,1,0,1,0,0,0,"735177,602799999990000","5689046,720800000200000",12.37408313700007,51.30406900600008,4,4,4,Süd
168588,14,7,13,000,2018,07,16,2,3,5,3,0,1,1,0,0,0,0,0,"735333,033900000040000","5692189,183100000000000",12.378382685000076,51.332212705000074,0,0,0,Mitte
168590,14,7,13,000,2018,07,14,2,3,6,4,0,0,1,1,0,0,0,0,"731987,925700000020000","5690642,859400000400000",12.32944242700006,51.31970585900007,5,5,5,Südwest
168591,14,7,13,000,2018,07,18,2,3,6,4,0,0,1,1,0,0,0,0,"735601,292299999970000","5697085,287499999600000",12.385467894000044,51.37605035800004,9,9,9,Nord
168594,14,7,13,000,2018,07,10,2,3,2,6,0,0,1,0,1,0,0,0,"737070,301100000040000","5697113,499499999900000",12.406555656000023,51.37569227800003,1,1,1,Nordost
168596,14,7,13,000,2018,07,20,2,3,5,3,0,1,1,0,0,0,0,0,"728892,977500000040000","5700995,514100000300000",12.291767162000042,51.41389614800005,8,8,8,Nordwest
168597,14,7,13,000,2018,07,15,2,3,2,6,0,0,1,0,1,0,0,0,"727464,650999999950000","5690853,251000000200000",12.264773803000026,51.323420757000065,6,6,6,West
168600,14,7,13,000,2018,07,06,2,3,5,3,0,1,1,0,0,0,0,0,"734940,137600000020000","5698628,974000000400000",12.377005992000022,51.39018082200005,9,9,9,Nord
168602,14,7,13,000,2018,07,09,3,3,6,7,0,0,0,1,0,1,0,0,"735032,840600000000000","5691485,313500000200000",12.37361701900005,51.326018618000035,0,0,0,Mitte
168611,14,7,13,000,2018,07,15,3,3,6,4,0,1,0,1,0,0,0,0,"734584,754300000030000","5695292,166199999900000",12.369705029000045,51.36037545600004,9,9,9,Nord
168614,14,7,13,000,2018,07,18,4,3,5,3,0,1,1,0,0,0,0,0,"740996,988600000040000","5696236,396599999600000",12.462275481000063,51.366167215000075,2,2,2,Ost
168615,14,7,13,000,2018,07,08,3,3,2,6,0,0,1,0,0,0,0,0,"741205,726900000010000","5696060,486499999600000",12.46514912400005,51.364499754000065,2,2,2,Ost
168616,14,7,13,000,2018,07,08,4,2,5,2,0,1,1,0,0,0,0,0,"736063,790000000040000","5691532,391900000200000",12.38841853200006,51.32601437500006,0,0,0,Mitte
168618,14,7,13,000,2018,07,08,4,2,2,6,0,0,0,0,1,0,1,0,"734124,322999999970000","5690897,467000000200000",12.360214395000071,51.32111640000005,4,4,4,Süd
168620,14,7,13,000,2018,07,19,4,3,9,2,0,1,1,0,0,0,0,0,"735145,594999999970000","5688846,457499999600000",12.37349284000004,51.302284576000034,4,4,4,Süd
168628,14,7,13,000,2018,07,07,3,3,6,4,0,0,0,1,1,0,0,0,"735543,501599999960000","5697399,622299999900000",12.384847356000023,51.37889586600005,9,9,9,Nord
168633,14,7,13,000,2018,07,19,1,2,1,5,0,1,1,0,0,0,0,0,"735153,812599999950000","5693310,472699999800000",12.376554827000064,51.342351921000045,0,0,0,Mitte
168635,14,7,13,000,2018,07,14,1,2,5,2,0,1,1,0,0,0,0,0,"731970,892499999960000","5688709,466599999900000",12.327941273000022,51.30235705600006,5,5,5,Südwest
168637,14,7,13,000,2018,07,11,1,3,2,6,0,0,1,0,0,0,0,0,"734008,972900000050000","5695604,272599999800000",12.36165481200004,51.36341447600006,9,9,9,Nord
168642,14,7,13,000,2018,07,14,3,2,5,2,0,0,1,0,1,0,0,0,"733225,944800000060000","5693907,830299999600000",12.349315004000061,51.348508207000066,0,0,0,Mitte
168654,14,7,13,000,2018,07,06,3,3,5,3,0,0,1,0,1,0,0,0,"735607,236999999960000","5694415,405000000300000",12.383784560000038,51.35208239500008,0,0,0,Mitte
168655,14,7,13,000,2018,07,11,3,3,5,2,0,0,1,0,0,0,0,0,"734805,696400000020000","5692640,482400000100000",12.37112386800004,51.33648168600007,0,0,0,Mitte
168659,14,7,13,000,2018,07,10,3,3,1,5,0,1,1,0,0,0,0,0,"734214,160500000000000","5696359,975499999700000",12.36509469300006,51.37011343300003,9,9,9,Nord
168662,14,7,13,000,2018,07,15,3,3,6,2,0,0,1,1,0,0,0,0,"733178,590699999940000","5695911,757899999600000",12.349949493000054,51.366516035000075,8,8,8,Nordwest
168663,14,7,13,000,2018,07,11,7,3,4,2,0,1,1,0,0,0,0,0,"737183,189900000000000","5693756,296199999700000",12.405936410000038,51.34551077500004,2,2,2,Ost
168664,14,7,13,000,2018,07,11,7,3,1,5,0,1,1,0,0,0,0,0,"732451,910500000000000","5696270,035899999600000",12.339762964000045,51.370029972000054,8,8,8,Nordwest
168665,14,7,13,000,2018,07,18,3,3,3,5,0,1,1,0,0,0,0,0,"737344,987800000000000","5693752,175200000400000",12.408252659000027,51.34540626300003,2,2,2,Ost
168666,14,7,13,000,2018,07,06,7,2,5,3,0,0,1,0,0,0,1,0,"734006,433199999970000","5695594,224100000200000",12.361611785000036,51.36332532200004,9,9,9,Nord
168667,14,7,13,000,2018,07,06,3,2,5,3,0,1,0,0,0,0,1,0,"733904,606600000060000","5690817,652200000400000",12.35701442100003,51.32049029800004,4,4,4,Süd
168687,14,7,13,000,2018,07,17,2,3,5,1,0,1,1,0,0,0,0,0,"735585,201299999960000","5692245,482900000200000",12.38203319400003,51.33261368400008,0,0,0,Mitte
168690,14,7,13,000,2018,07,10,2,3,2,2,0,0,1,0,0,0,0,0,"730259,113800000050000","5691363,614500000100000",12.305140879000021,51.326878280000074,6,6,6,West
168692,14,7,13,000,2018,07,13,6,3,5,3,0,1,1,0,0,0,0,0,"731934,148999999980000","5692283,949900000400000",12.329739928000038,51.334459527000035,7,7,7,Alt-West
168693,14,7,13,000,2018,07,20,2,3,5,3,0,1,1,0,0,0,0,0,"735136,513200000040000","5693716,759800000100000",12.376575180000032,51.34600604800005,0,0,0,Mitte
168694,14,7,13,000,2018,07,18,6,3,4,6,0,0,1,0,1,0,0,0,"735699,266399999960000","5687340,889200000100000",12.380427424000061,51.288541112000075,4,4,4,Süd
168695,14,7,13,000,2018,07,18,2,3,5,3,0,0,1,0,1,0,0,0,"734920,444900000000000","5699418,166500000300000",12.377245608000067,51.39727297100006,9,9,9,Nord
168697,14,7,13,000,2018,07,09,6,3,0,2,0,1,1,0,0,0,0,0,"736565,728299999960000","5690726,855499999600000",12.395075212000052,51.31857523000008,0,0,0,Mitte
168699,14,7,13,000,2018,07,10,6,3,1,6,0,1,1,0,0,0,0,0,"735161,036500000050000","5692041,144999999600000",12.375820440000041,51.33095499600006,0,0,0,Mitte
168708,14,7,13,000,2018,08,06,5,3,5,3,0,1,1,0,0,0,0,0,"734476,702000000050000","5693078,666000000200000",12.366697678000037,51.34055075300006,0,0,0,Mitte
168710,14,7,13,000,2018,08,12,5,3,2,6,0,0,1,0,0,0,0,0,"737087,771500000030000","5696326,036500000400000",12.40628106400004,51.368616701000064,1,1,1,Nordost
168711,14,7,13,000,2018,08,06,5,3,6,2,0,0,1,1,0,0,0,0,"737583,881000000050000","5692040,753999999700000",12.410535164000066,51.32994471400008,3,3,3,Südost
168717,14,7,13,000,2018,08,18,7,3,2,6,0,0,1,0,1,0,0,0,"735033,413799999980000","5690881,876100000000000",12.373227405000023,51.32060168300006,4,4,4,Süd
168734,14,7,13,000,2018,08,20,3,3,6,4,1,1,0,1,0,0,0,0,"737182,415500000000000","5693723,305400000000000",12.405903335000062,51.34521497000003,2,2,2,Ost
168736,14,7,13,000,2018,08,11,3,2,6,7,0,0,1,1,0,0,0,0,"734971,731000000030000","5692070,854299999800000",12.373127540000041,51.33129990800006,0,0,0,Mitte
168738,14,7,13,000,2018,08,09,3,3,5,3,0,0,1,0,0,0,0,0,"736866,814800000050000","5690830,837700000000000",12.399457168000026,51.319383352000045,0,0,0,Mitte
168739,14,7,13,000,2018,08,13,4,3,3,2,0,1,1,0,0,0,0,0,"732391,975800000010000","5691545,587500000400000",12.33581919900007,51.32764456000007,5,5,5,Südwest
168740,14,7,13,000,2018,08,07,4,3,7,7,0,1,0,0,0,0,0,0,"738160,988000000010000","5692284,538999999900000",12.418966693000073,51.33189159800003,2,2,2,Ost
168741,14,7,13,000,2018,08,08,3,3,0,6,0,1,0,0,0,0,0,0,"735094,192000000040000","5697029,798399999700000",12.378158042000052,51.37576241800008,9,9,9,Nord
168742,14,7,13,000,2018,08,15,4,3,2,6,0,0,1,0,0,0,0,0,"732803,680900000040000","5694155,785199999800000",12.343424210000023,51.35090709500008,0,0,0,Mitte
168743,14,7,13,000,2018,08,16,3,3,4,2,0,1,1,0,0,0,0,0,"734795,862500000050000","5692483,591099999800000",12.370879542000068,51.335077425000065,0,0,0,Mitte
168745,14,7,13,000,2018,08,17,4,3,1,3,0,1,0,0,0,0,1,0,"733864,723400000020000","5693228,896200000300000",12.358025553000061,51.34215131900004,0,0,0,Mitte
168761,14,7,13,000,2018,08,09,7,3,8,1,0,0,0,0,0,0,1,0,"735096,544400000010000","5694425,634899999900000",12.37647045500006,51.352385680000054,0,0,0,Mitte
168776,14,7,13,000,2018,08,09,3,3,5,3,0,1,1,0,0,0,0,0,"737181,598299999950000","5693664,997399999800000",12.405852782000068,51.34469193400008,2,2,2,Ost
168779,14,7,13,000,2018,08,17,3,3,5,3,0,1,1,0,0,0,0,0,"731019,075900000050000","5693986,494599999900000",12.317730938000068,51.35011551300005,7,7,7,Alt-West
168781,14,7,13,000,2018,08,08,2,3,5,2,0,1,1,0,0,0,0,0,"737637,906599999990000","5692162,780199999900000",12.41139060200004,51.331017459000066,3,3,3,Südost
168782,14,7,13,000,2018,08,14,2,3,3,2,0,1,1,0,0,0,0,0,"734735,277200000010000","5690348,537399999800000",12.368605392000063,51.31593725700003,4,4,4,Süd
168783,14,7,13,000,2018,08,17,3,3,3,2,0,1,1,0,0,0,0,0,"734400,205300000030000","5696044,817699999500000",12.367554999000049,51.36720771300003,9,9,9,Nord
168784,14,7,13,000,2018,08,11,2,2,5,3,0,1,1,0,0,0,0,0,"734794,720199999980000","5692477,689199999900000",12.370859283000073,51.335024919000034,0,0,0,Mitte
168785,14,7,13,000,2018,08,11,3,2,1,6,0,0,1,0,0,0,0,0,"734828,657800000040000","5695605,553999999500000",12.373408959000074,51.363087790000066,9,9,9,Nord
168786,14,7,13,000,2018,08,09,2,3,6,4,0,0,1,1,0,0,0,0,"736738,122199999980000","5689354,715300000300000",12.396634070000061,51.30618693400004,4,4,4,Süd
168787,14,7,13,000,2018,08,16,3,3,1,6,0,0,1,0,0,0,0,0,"733479,677400000040000","5690647,821399999800000",12.350815812000064,51.31914030200005,5,5,5,Südwest
168788,14,7,13,000,2018,08,19,3,2,6,4,0,0,0,1,0,0,1,0,"734787,367699999940000","5692485,647699999600000",12.370759167000074,51.335099393000064,0,0,0,Mitte
168789,14,7,13,000,2018,08,06,2,3,5,3,0,0,1,0,0,0,1,0,"734462,791100000030000","5691193,121500000400000",12.365257624000037,51.32363097500007,4,4,4,Süd
168791,14,7,13,000,2018,08,18,2,2,5,3,0,0,1,0,1,0,0,0,"743138,645000000020000","5691557,184999999600000",12.489787414000034,51.323257572000045,2,2,2,Ost
168794,14,7,13,000,2018,08,15,2,3,5,3,0,1,1,0,0,0,0,0,"737405,294699999970000","5693654,013899999700000",12.409051567000063,51.34449998400004,2,2,2,Ost
168835,14,7,13,000,2018,08,11,2,3,2,2,0,0,0,0,1,1,0,0,"730975,532400000030000","5688916,012500000200000",12.313820819000057,51.304615854000076,5,5,5,Südwest
168836,14,7,13,000,2018,08,11,2,3,2,6,0,0,1,0,0,0,0,0,"739163,788999999990000","5688833,228000000100000",12.431020604000025,51.30049234200004,3,3,3,Südost
168838,14,7,13,000,2018,08,11,2,3,2,2,0,1,1,0,0,0,0,0,"734498,409499999950000","5691585,353699999900000",12.366025938000064,51.32713715700004,0,0,0,Mitte
168839,14,7,13,000,2018,08,12,2,2,4,2,0,0,1,0,0,0,0,0,"730411,318199999980000","5690952,960500000000000",12.30705628000004,51.32313021200008,6,6,6,West
168842,14,7,13,000,2018,08,08,2,3,6,4,0,0,1,1,0,0,0,0,"732042,473899999980000","5690705,390599999600000",12.33026456500005,51.32024494900003,5,5,5,Südwest
168846,14,7,13,000,2018,08,20,1,3,5,3,0,1,1,0,0,0,0,0,"734823,723000000000000","5694846,380500000000000",12.372837102000062,51.35627522200008,0,0,0,Mitte
168847,14,7,13,000,2018,08,12,2,3,3,6,0,0,1,0,0,1,0,0,"730406,753200000040000","5690965,347199999700000",12.306998882000073,51.32324325600007,6,6,6,West
168848,14,7,13,000,2018,08,22,1,2,5,3,2,0,0,1,1,0,0,0,"737183,098800000040000","5693752,416000000200000",12.405932520000022,51.345475984000075,2,2,2,Ost
168849,14,7,13,000,2018,08,12,2,3,5,3,0,0,1,0,0,0,0,0,"732057,422999999950000","5692939,069000000100000",12.331933266000021,51.34029009400007,7,7,7,Alt-West
168868,14,7,13,000,2018,08,18,1,2,5,3,0,1,1,0,0,0,0,0,"728720,669200000000000","5695024,925499999900000",12.285448873000064,51.36036715100005,7,7,7,Alt-West
168870,14,7,13,000,2018,08,13,1,3,2,6,0,0,1,0,0,0,1,0,"734898,997500000060000","5690896,414699999600000",12.371311410000033,51.32078769100008,4,4,4,Süd
168876,14,7,13,000,2018,08,18,7,3,5,3,0,1,1,0,0,0,0,0,"738674,765800000050000","5689254,862999999900000",12.424300518000052,51.30448209700006,3,3,3,Südost
168878,14,7,13,000,2018,08,15,7,3,5,3,0,1,1,0,0,0,0,0,"735175,882100000050000","5693551,605100000300000",12.377030381000054,51.34450728000007,0,0,0,Mitte
168882,14,7,13,000,2018,08,07,6,3,5,3,0,1,1,0,0,0,0,0,"731656,823600000000000","5696554,566900000000000",12.328545658000053,51.37290894700004,8,8,8,Nordwest
168887,14,7,13,000,2018,08,14,6,3,3,2,0,1,1,0,0,0,0,0,"733084,626599999960000","5691581,031299999900000",12.345766711000067,51.32767935900006,5,5,5,Südwest
168891,14,7,13,000,2018,08,17,7,2,4,2,0,0,1,0,1,0,0,0,"743238,351600000050000","5694199,689199999900000",12.493019751000077,51.34693214300006,2,2,2,Ost
168894,14,7,13,000,2018,08,15,6,3,5,3,0,1,1,0,0,0,0,0,"735277,887899999970000","5690986,123300000100000",12.376798378000046,51.32143641600004,4,4,4,Süd
168896,14,7,13,000,2018,08,15,7,2,1,5,0,1,1,0,0,0,0,0,"734459,223299999950000","5695452,430499999800000",12.368010807000076,51.36186586200006,9,9,9,Nord
168897,14,7,13,000,2018,08,22,6,3,5,3,2,0,1,0,0,0,0,1,"733629,871099999990000","5692373,587700000000000",12.354098557000043,51.33457014100003,0,0,0,Mitte
168899,14,7,13,000,2018,08,14,7,3,3,6,0,0,1,0,1,0,0,0,"730607,091999999950000","5696917,792999999600000",12.313725465000061,51.376596765000045,8,8,8,Nordwest
168901,14,7,13,000,2018,08,14,7,3,6,4,0,0,1,1,0,0,0,0,"732412,888900000020000","5696177,821600000400000",12.339143066000076,51.369218164000074,8,8,8,Nordwest
168902,14,7,13,000,2018,08,17,7,2,3,7,0,0,1,0,0,0,1,0,"735038,578800000020000","5696508,624200000400000",12.37701581400006,51.37110722500006,9,9,9,Nord
168904,14,7,13,000,2018,08,06,7,2,5,3,0,0,1,0,0,0,0,0,"734977,557999999960000","5696036,123999999800000",12.375828458000058,51.36689116400004,9,9,9,Nord
168905,14,7,13,000,2018,08,22,7,3,5,3,2,0,1,0,0,0,0,0,"732333,252699999950000","5693062,615700000000000",12.33596708500005,51.341286506000074,7,7,7,Alt-West
168920,14,7,13,000,2018,08,14,6,3,6,7,0,0,1,1,0,0,0,0,"734387,945300000020000","5693577,637900000400000",12.365754060000029,51.34506633900003,0,0,0,Mitte
168921,14,7,13,000,2018,08,17,7,3,3,2,0,1,1,0,0,0,0,0,"736168,618999999950000","5692945,494900000300000",12.390856994000046,51.33865521000007,0,0,0,Mitte
168923,14,7,13,000,2018,08,15,6,3,6,3,0,0,1,1,0,0,0,0,"738719,423500000030000","5690956,851599999700000",12.426078911000047,51.31974031500005,3,3,3,Südost
168927,14,7,13,000,2018,08,22,6,2,0,1,2,1,0,0,0,0,0,0,"733091,399699999950000","5694107,673399999700000",12.347517227000026,51.35035730300007,0,0,0,Mitte
168929,14,7,13,000,2018,08,07,6,2,5,3,0,1,1,0,0,0,0,0,"731474,612199999970000","5696647,030199999900000",12.325992514000063,51.37381325700005,8,8,8,Nordwest
168931,14,7,13,000,2018,08,20,6,3,5,3,0,1,1,0,0,0,0,0,"735635,978000000000000","5695643,207000000400000",12.385009687000036,51.36309153500008,9,9,9,Nord
168933,14,7,13,000,2018,08,10,6,3,5,3,0,1,1,0,0,0,0,0,"734606,560900000040000","5691620,422500000300000",12.367598565000037,51.32740736100004,0,0,0,Mitte
168935,14,7,13,000,2018,08,18,6,3,1,6,0,0,1,0,1,0,0,0,"742020,972799999990000","5693164,732900000200000",12.474868861000061,51.338162526000076,2,2,2,Ost
168936,14,7,13,000,2018,08,15,6,2,5,2,0,1,0,0,0,1,0,0,"733908,515000000010000","5693218,092000000200000",12.358646093000061,51.34203632200007,0,0,0,Mitte
168938,14,7,13,000,2018,08,08,6,3,0,7,0,0,0,0,0,0,1,0,"735873,188800000000000","5691835,814700000000000",12.385888604000058,51.32881703700008,0,0,0,Mitte
168941,14,7,13,000,2018,08,13,6,3,2,6,0,0,1,0,0,0,1,0,"734893,966499999980000","5692531,541500000300000",12.37231698200003,51.33546733800006,0,0,0,Mitte
168942,14,7,13,000,2018,08,07,6,3,3,2,0,1,1,0,0,0,0,0,"735756,297900000010000","5692869,849999999600000",12.384898013000054,51.33814728700003,0,0,0,Mitte
168945,14,7,13,000,2018,08,14,6,3,0,4,0,0,0,1,0,0,1,0,"735075,252600000010000","5689842,650999999600000",12.373141806000035,51.311255886000026,4,4,4,Süd
