OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,index_right,FID,SBZ,Name
135676,14,7,13,000,2019,06,09,4,3,2,6,0,0,1,0,0,0,0,"745654,113615743820000","5690967,710529834000000",12.52541304500005,51.31688664400008,0,2,2,2,Ost
135681,14,7,13,000,2019,05,14,1,2,4,2,0,0,1,0,0,0,0,"728853,189999999480000","5682493,278999999200000",12.279313332000072,51.24781400900008,0,5,5,5,Südwest
135709,14,7,13,000,2019,06,11,7,3,2,6,0,0,1,0,0,0,0,"737164,367145732980000","5691105,603104706900000",12.403902241000026,51.32172575000004,0,3,3,3,Südost
135716,14,7,13,000,2019,06,00,7,3,8,1,2,0,1,0,0,0,0,"729935,876897953450000","5693035,589070232600000",12.30158848900004,51.34201841300006,1,7,7,7,Alt-West
135718,14,7,13,000,2019,06,14,7,2,5,3,0,0,1,0,1,0,0,"730793,190000000410000","5685658,790000001000000",12.309104784000056,51.27544960000006,0,5,5,5,Südwest
135724,14,7,13,000,2019,05,13,7,2,5,3,0,0,1,0,0,0,0,"737759,160357740710000","5690346,035508487400000",12.411916374000043,51.314659617000075,0,3,3,3,Südost
135728,14,7,13,000,2019,05,21,7,2,8,1,2,0,1,0,0,0,0,"743070,982901045120000","5695324,941145328800000",12.491389502000061,51.35710314700003,1,2,2,2,Ost
135754,14,7,13,000,2019,05,14,6,3,2,6,0,0,1,0,0,0,0,"726627,955784921530000","5693429,853569461000000",12.254424727000071,51.34688602400007,0,7,7,7,Alt-West
135777,14,7,13,000,2019,05,07,6,3,2,6,0,0,1,0,0,0,0,"729095,845359574070000","5686803,740706605800000",12.285545385000034,51.28641294400006,0,5,5,5,Südwest
135779,14,7,13,000,2019,05,13,6,3,3,2,0,1,1,0,0,0,0,"738081,851999999960000","5690024,618999999000000",12.416323748000025,51.311639686000035,0,3,3,3,Südost
135782,14,7,13,000,2019,05,05,6,2,5,3,0,1,1,0,0,0,0,"736340,546000000090000","5692486,798000000400000",12.393016523000028,51.33446642800004,1,3,3,3,Südost
135799,14,7,13,000,2019,06,18,3,3,5,2,0,1,1,0,0,0,0,"734642,180095842110000","5693488,059247136100000",12.369339006000075,51.344157377000045,0,0,0,0,Mitte
135802,14,7,13,000,2019,06,06,3,3,5,3,0,1,1,0,0,0,0,"734947,120468842800000","5693528,493707869200000",12.373736325000039,51.34439440300008,0,0,0,0,Mitte
135809,14,7,13,000,2019,06,16,3,3,4,3,0,1,1,0,0,0,0,"728310,268000001090000","5690596,262000000100000",12.276725008000028,51.32077500100007,0,6,6,6,West
135813,14,7,13,000,2019,06,17,3,3,5,3,0,1,1,0,0,0,0,"735292,026378231120000","5690250,900133429100000",12.376515824000023,51.31483092700006,0,4,4,4,Süd
135820,14,7,13,000,2019,06,07,3,3,1,6,0,0,1,0,0,0,0,"730533,861898913980000","5701166,543153107200000",12.315434010000047,51.414766830000076,0,8,8,8,Nordwest
135823,14,7,13,000,2019,06,09,3,2,3,2,0,1,0,0,0,1,0,"736672,456892624500000","5695576,367205401900000",12.399826580000024,51.36206078400005,0,9,9,9,Nord
135827,14,7,13,000,2019,06,13,3,2,9,1,0,0,1,0,0,0,0,"738865,960990730670000","5694486,796537710400000",12.430544711000039,51.35136312700007,0,2,2,2,Ost
135828,14,7,13,000,2019,05,05,7,3,5,3,0,0,1,0,0,0,0,"735855,067540084940000","5693714,770455697600000",12.386873022000032,51.345690552000065,0,0,0,0,Mitte
135835,14,7,13,000,2019,05,07,5,3,2,6,0,0,1,0,0,0,0,"735603,438011725430000","5690266,369667979000000",12.38098655300007,51.31484096300005,0,4,4,4,Süd
135839,14,7,13,000,2019,05,16,5,2,5,3,0,1,1,0,0,0,0,"729849,049420418220000","5692855,240011801900000",12.300227580000069,51.34043451700006,0,7,7,7,Alt-West
135844,14,7,13,000,2019,05,15,5,3,5,3,0,1,1,0,0,0,0,"732964,228652350600000","5692857,930409545100000",12.344876542000065,51.33919095700003,0,7,7,7,Alt-West
135900,14,7,13,000,2019,05,18,4,3,2,2,0,1,1,0,0,0,0,"732080,321390344760000","5692452,621331399300000",12.33194450700006,51.33591402400003,0,7,7,7,Alt-West
135928,14,7,13,000,2019,05,17,6,3,3,6,0,1,0,0,0,0,1,"733900,280000000260000","5693208,484000003000000",12.358521756000073,51.34195346400003,0,0,0,0,Mitte
135932,14,7,13,000,2019,05,11,6,3,3,6,0,1,0,0,0,0,1,"733933,117324881260000","5693222,059743551500000",12.359001308000074,51.34206181700006,0,0,0,0,Mitte
135938,14,7,13,000,2019,05,11,6,3,4,2,0,1,1,0,0,0,0,"735076,797746794300000","5690238,851525504100000",12.373425032000057,51.31481171000007,0,4,4,4,Süd
135939,14,7,13,000,2019,05,11,6,3,5,3,0,0,1,0,0,0,0,"734941,520000001420000","5690232,396999999900000",12.371483111000032,51.31480962900008,0,4,4,4,Süd
135955,14,7,13,000,2019,05,13,4,2,0,3,0,1,1,0,0,0,0,"739236,880535244940000","5688757,807794079200000",12.432016606000047,51.29978467600006,0,3,3,3,Südost
135959,14,7,13,000,2019,05,08,4,3,5,3,0,1,0,0,0,0,1,"737887,214592167180000","5694291,500702923200000",12.416384521000055,51.35002061400007,0,1,1,1,Nordost
135965,14,7,13,000,2019,05,17,4,3,2,6,0,0,1,0,0,0,0,"735468,737728391770000","5697073,073917277200000",12.383558631000028,51.37599570100008,0,9,9,9,Nord
135967,14,7,13,000,2019,06,17,1,2,5,3,0,0,1,0,1,0,0,"728241,854330374860000","5685705,395113568800000",12.272617958000069,51.27689544700007,0,5,5,5,Südwest
135971,14,7,13,000,2019,06,01,1,2,9,1,2,0,1,0,0,0,0,"740800,673674491230000","5686768,246787145700000",12.453065422000066,51.28126787100007,0,3,3,3,Südost
135983,14,7,13,000,2019,04,13,3,3,0,7,0,0,0,0,1,0,0,"736167,671568331310000","5693952,971207791900000",12.391511577000074,51.34769892000003,0,0,0,0,Mitte
135997,14,7,13,000,2019,04,06,3,3,2,6,0,0,1,0,0,0,0,"730522,161831956360000","5701165,468798985700000",12.315265349000072,51.41476194200004,0,8,8,8,Nordwest
136001,14,7,13,000,2019,04,17,3,3,2,6,0,0,1,0,0,0,0,"738581,755721304570000","5694527,824220027800000",12.426498356000025,51.351850745000036,0,1,1,1,Nordost
136019,14,7,13,000,2019,05,09,5,3,2,6,0,0,1,0,0,0,0,"733146,862631035970000","5692916,768828140600000",12.347532493000074,51.33964427700005,1,0,0,0,Mitte
136022,14,7,13,000,2019,05,09,5,2,3,2,0,1,1,0,0,0,0,"731713,084862047810000","5692645,770522376500000",12.326807330000065,51.33779763000007,1,7,7,7,Alt-West
136034,14,7,13,000,2019,06,17,7,3,5,7,0,0,0,0,0,0,1,"733994,659168674610000","5696982,682660073000000",12.362356706000071,51.375793584000064,0,9,9,9,Nord
136035,14,7,13,000,2019,05,16,5,3,2,6,0,0,1,0,0,1,0,"734324,022906563240000","5693358,762405151500000",12.364693816000056,51.34312796300003,1,0,0,0,Mitte
136113,14,7,13,000,2019,06,12,6,3,5,2,0,1,1,0,0,0,0,"733549,658880269150000","5693103,677265588200000",12.35342779900003,51.34115678300003,0,0,0,0,Mitte
136119,14,7,13,000,2019,05,17,4,2,5,2,0,1,1,0,0,0,0,"728185,880556110290000","5690858,417531061900000",12.275110709000046,51.32317834500003,0,6,6,6,West
136148,14,7,13,000,2019,05,23,2,3,3,6,2,0,1,0,1,0,0,"732732,238282468170000","5696842,308804608900000",12.34415787200004,51.37505225100006,1,8,8,8,Nordwest
136178,14,7,13,000,2019,04,12,7,3,0,1,0,0,0,0,1,0,0,"728106,459828658960000","5691040,813423709900000",12.274089507000042,51.32484761500007,0,6,6,6,West
136182,14,7,13,000,2019,04,12,7,3,5,3,0,0,1,0,0,0,1,"740770,863960707560000","5694464,640290875000000",12.45783427300006,51.350360597000076,0,2,2,2,Ost
136251,14,7,13,000,2019,05,07,2,3,2,6,0,0,1,0,0,0,0,"736307,841000000950000","5694361,230000002300000",12.39379172200006,51.35130527500007,0,0,0,0,Mitte
136253,14,7,13,000,2019,06,17,5,3,2,2,0,0,1,0,0,0,0,"736333,743317628280000","5694340,435154981900000",12.394149217000063,51.35110784800003,1,0,0,0,Mitte
136257,14,7,13,000,2019,05,10,2,3,5,7,0,1,1,0,0,0,0,"734179,464116984050000","5697030,519897500100000",12.365038839000022,51.37614681700006,0,9,9,9,Nord
136264,14,7,13,000,2019,05,16,2,3,5,3,0,1,1,0,0,0,0,"735715,939226931890000","5690283,319856867200000",12.382609165000076,51.31494653200008,0,4,4,4,Süd
136308,14,7,13,000,2019,04,07,5,2,5,2,0,1,1,0,0,0,0,"736200,565684399570000","5693813,014356872100000",12.391890214000057,51.34642897400005,0,0,0,0,Mitte
136367,14,7,13,000,2019,06,07,4,3,3,2,0,1,1,0,0,0,0,"733907,471314636990000","5693210,803734613600000",12.35862634700004,51.34197132800006,0,0,0,0,Mitte
136382,14,7,13,000,2019,05,19,7,3,4,2,0,0,1,0,0,0,0,"740891,048000000420000","5696352,698000002700000",12.46083525000006,51.36725601000006,1,2,2,2,Ost
136390,14,7,13,000,2019,05,21,7,3,4,7,2,0,1,0,0,0,0,"740892,943122540600000","5696353,868612825900000",12.460863217000053,51.36726571300005,1,2,2,2,Ost
136405,14,7,13,000,2019,04,17,4,3,3,2,0,1,1,0,0,0,0,"733555,832514612000000","5693106,180968059200000",12.353517922000037,51.34117672200006,0,0,0,0,Mitte
136406,14,7,13,000,2019,05,07,6,3,5,2,0,1,1,0,0,0,0,"736477,949840090240000","5693021,523014823000000",12.395340407000049,51.339209104000076,0,2,2,2,Ost
136412,14,7,13,000,2019,05,13,6,3,9,1,0,0,0,0,1,0,0,"735715,235000002200000","5693547,127000000300000",12.384757813000022,51.34424373200005,0,0,0,0,Mitte
136417,14,7,13,000,2019,05,10,6,2,3,5,0,0,1,0,0,0,0,"739053,866294164210000","5694476,210300253700000",12.433231060000026,51.35118911400008,0,2,2,2,Ost
136476,14,7,13,000,2019,06,13,3,3,2,6,0,0,1,0,0,0,0,"734701,055398724970000","5689231,170709807400000",12.367380119000075,51.305921356000056,0,4,4,4,Süd
136479,14,7,13,000,2019,06,14,3,3,6,2,0,0,1,1,0,0,0,"731293,869094308470000","5697264,066654410200000",12.323801716000048,51.37942589100004,0,8,8,8,Nordwest
136487,14,7,13,000,2019,04,07,3,3,4,2,0,0,1,0,0,0,0,"740530,386658781210000","5686692,564850557600000",12.449146127000063,51.28070271900003,0,3,3,3,Südost
136515,14,7,13,000,2019,07,06,4,3,2,7,0,0,1,0,1,0,0,"736192,899223571640000","5694483,437301166400000",12.392225163000035,51.35245000400005,0,1,1,1,Nordost
136519,14,7,13,000,2019,07,11,4,3,9,1,0,0,1,0,0,0,0,"736158,983000000010000","5696675,869000002700000",12.39319454300005,51.37214372900007,1,9,9,9,Nord
136521,14,7,13,000,2019,07,13,4,3,5,3,0,1,1,0,0,0,0,"729995,940400163640000","5693103,355431357400000",12.302493154000047,51.34260246100007,0,7,7,7,Alt-West
136529,14,7,13,000,2019,07,10,4,3,2,2,0,0,1,0,0,0,0,"738580,854491066190000","5694527,071465237100000",12.42648493200005,51.35184436700007,0,1,1,1,Nordost
136530,14,7,13,000,2019,07,09,4,2,5,3,0,0,1,0,0,0,1,"740761,093172189780000","5694463,704611646000000",12.457693591000066,51.35035633700005,1,2,2,2,Ost
136574,14,7,13,000,2019,07,08,3,3,2,2,0,0,1,0,0,0,1,"741581,802209968680000","5696793,419319508600000",12.471039082000061,51.37091835400008,0,1,1,1,Nordost
136592,14,7,13,000,2019,06,07,2,2,3,2,0,0,1,0,1,0,0,"739488,737569537010000","5694456,322106637100000",12.439451118000022,51.350827550000076,0,2,2,2,Ost
136599,14,7,13,000,2019,06,08,2,3,5,2,0,1,1,0,0,0,0,"735719,340574146250000","5690283,429132290200000",12.382657957000049,51.31494610400006,0,4,4,4,Süd
136607,14,7,13,000,2019,07,09,3,3,5,3,0,1,1,0,0,0,0,"742453,221000000830000","5692578,666000001100000",12.480663837000066,51.33271824000008,0,2,2,2,Ost
136620,14,7,13,000,2019,06,15,2,3,2,6,0,0,1,0,0,0,0,"735929,523050182500000","5698505,265754425900000",12.39111844000007,51.38866003900006,0,9,9,9,Nord
136628,14,7,13,000,2019,07,20,3,3,5,3,0,1,1,0,0,0,0,"738846,624000000770000","5689166,560000000500000",12.426702368000065,51.30361742800005,0,3,3,3,Südost
136637,14,7,13,000,2019,07,12,3,3,3,6,0,0,1,0,0,1,0,"736049,914468082600000","5696958,618841303500000",12.391818120000039,51.37472707300003,0,9,9,9,Nord
136666,14,7,13,000,2019,08,15,5,3,4,1,0,0,1,0,0,0,0,"735802,126938296480000","5699499,547471197300000",12.389951047000068,51.39763779000003,0,9,9,9,Nord
136690,14,7,13,000,2019,07,20,2,3,0,7,1,1,1,0,0,0,0,"734955,106690289450000","5693528,313039265600000",12.37385067100007,51.344389481000064,0,0,0,0,Mitte
136771,14,7,13,000,2019,06,17,1,3,5,2,0,1,1,0,0,0,0,"732790,395180423740000","5696858,739009602000000",12.34500276600005,51.37517590300007,0,8,8,8,Nordwest
136777,14,7,13,000,2019,06,20,1,2,2,6,0,0,1,0,0,0,0,"732055,339000000620000","5701190,339000001500000",12.337291027000049,51.414359931000035,0,8,8,8,Nordwest
136782,14,7,13,000,2019,07,20,1,2,8,1,0,0,0,0,1,0,0,"731607,995834501460000","5697111,691610729300000",12.32820838200007,51.37793002400008,0,8,8,8,Nordwest
136785,14,7,13,000,2019,06,15,1,1,4,6,0,0,1,0,1,0,0,"728203,377251162190000","5683687,032024268100000",12.27077932900005,51.25879116700003,0,5,5,5,Südwest
136801,14,7,13,000,2019,07,06,2,3,3,6,0,0,1,0,1,0,0,"733551,572999999860000","5693104,463000001400000",12.353455748000044,51.341163050000034,0,0,0,0,Mitte
136806,14,7,13,000,2019,07,17,2,3,4,2,0,1,1,0,0,0,0,"732079,806417644960000","5692452,496753210200000",12.331937046000064,51.33591311600003,0,7,7,7,Alt-West
136809,14,7,13,000,2019,07,17,2,3,1,6,0,0,1,0,0,0,0,"741085,173634991050000","5696475,635272204900000",12.463702091000073,51.368277085000045,0,2,2,2,Ost
136814,14,7,13,000,2019,07,14,2,3,3,2,0,0,1,0,0,0,1,"744359,323216639460000","5692191,314181925700000",12.507707443000072,51.32842605900004,0,2,2,2,Ost
136825,14,7,13,000,2019,07,18,2,3,3,2,1,1,1,0,0,0,0,"732481,691383873110000","5692411,301183754600000",12.337669468000058,51.33537917600006,0,7,7,7,Alt-West
136839,14,7,13,000,2019,06,20,7,3,0,1,0,1,0,0,0,0,0,"735706,035022384490000","5690283,001663489300000",12.38246709200007,51.31494777800003,0,4,4,4,Süd
136845,14,7,13,000,2019,07,13,6,2,4,2,0,0,1,0,1,0,0,"736680,598705862650000","5695559,712018396700000",12.39993223600004,51.36190789400007,0,1,1,1,Nordost
136847,14,7,13,000,2019,06,10,7,3,6,4,0,1,0,1,0,0,0,"737556,977801521310000","5690595,248648254200000",12.409186496000075,51.31698099700003,0,3,3,3,Südost
136849,14,7,13,000,2019,07,09,6,3,5,2,0,1,1,0,0,0,0,"736986,849300537260000","5691369,586290236600000",12.401534714000036,51.324169262000055,0,3,3,3,Südost
136900,14,7,13,000,2019,07,12,7,2,6,4,0,0,1,1,0,0,0,"735334,319606599400000","5693520,100178662700000",12.379280411000025,51.344158924000055,0,0,0,0,Mitte
136960,14,7,13,000,2019,07,07,5,3,4,3,0,1,1,0,0,0,0,"727642,947703006680000","5697619,894743066300000",12.271656840000048,51.384095657000046,0,8,8,8,Nordwest
136968,14,7,13,000,2019,07,07,5,3,1,6,0,0,1,0,0,0,0,"735620,296000001020000","5693411,078999999900000",12.383307066000043,51.34306187900006,0,0,0,0,Mitte
136986,14,7,13,000,2019,07,12,6,2,2,6,0,0,1,0,1,0,0,"743021,384286969900000","5685252,375779835500000",12.483817007000027,51.26671954900007,0,3,3,3,Südost
136988,14,7,13,000,2019,07,17,6,3,5,3,0,1,0,0,0,0,1,"727574,772553998980000","5690119,552861433500000",12.265883330000065,51.31679003100004,0,6,6,6,West
136997,14,7,13,000,2019,07,20,6,2,4,2,0,0,1,0,0,0,0,"740531,199458897110000","5686692,748057048800000",12.449157883000055,51.280704021000076,0,3,3,3,Südost
137040,14,7,13,000,2019,06,19,5,3,4,2,0,1,1,0,0,0,0,"734146,510357918220000","5693284,445315506300000",12.36210073500007,51.34253398700008,0,0,0,0,Mitte
137093,14,7,13,000,2019,07,09,5,3,4,2,0,1,1,0,0,0,0,"733561,536330728790000","5693075,764433568300000",12.353579722000063,51.34090134400003,0,0,0,0,Mitte
137098,14,7,13,000,2019,07,06,5,3,5,3,0,1,1,0,0,0,0,"734947,981678867710000","5693528,474225115000000",12.373748656000032,51.34439387200007,0,0,0,0,Mitte
137104,14,7,13,000,2019,08,16,5,3,5,2,0,0,1,0,0,0,0,"728395,447000000630000","5690402,970000002500000",12.277821546000041,51.319005581000056,0,6,6,6,West
137106,14,7,13,000,2019,07,05,5,3,4,6,0,1,0,0,0,0,0,"737941,941695080140000","5690170,621548261500000",12.414417334000063,51.313008711000066,0,3,3,3,Südost
137119,14,7,13,000,2019,07,21,3,3,5,3,1,1,1,0,0,0,0,"736437,055937822910000","5693416,417265217800000",12.39501652100006,51.34277074900007,0,0,0,0,Mitte
137171,14,7,13,000,2019,06,05,4,3,5,3,1,1,1,0,0,0,0,"736437,114786964840000","5693416,091617079500000",12.395017148000022,51.342767801000036,0,0,0,0,Mitte
137188,14,7,13,000,2019,07,07,4,3,8,1,0,0,1,0,0,1,0,"740790,935215684590000","5697139,140162615100000",12.459932382000034,51.37435718100005,0,1,1,1,Nordost
137190,14,7,13,000,2019,08,15,5,3,2,2,0,0,1,0,0,0,0,"734780,675186789590000","5693527,337385518500000",12.37134992600005,51.34445278000004,0,0,0,0,Mitte
137191,14,7,13,000,2019,07,18,4,2,5,3,0,0,1,0,0,0,1,"736523,758421102540000","5690277,896378058900000",12.394176272000038,51.31456271900004,0,0,0,0,Mitte
137195,14,7,13,000,2019,07,14,4,3,4,1,0,0,1,0,0,0,0,"729563,936587646600000","5693151,212415246300000",12.296331930000065,51.34320666200006,0,7,7,7,Alt-West
137205,14,7,13,000,2019,06,19,6,3,3,2,0,1,1,0,0,0,0,"734690,198495608750000","5693505,373709209300000",12.370038657000066,51.344292979000045,0,0,0,0,Mitte
137209,14,7,13,000,2019,06,12,6,3,2,6,0,0,1,0,0,0,0,"733557,581664245580000","5693106,886443555400000",12.353543454000032,51.34118233700008,0,0,0,0,Mitte
137260,14,7,13,000,2019,07,23,3,3,5,7,2,0,1,0,1,0,0,"735120,064222306940000","5693540,224826421600000",12.376222839000036,51.34442821300007,0,0,0,0,Mitte
137261,14,7,13,000,2019,07,16,2,3,8,1,0,1,1,0,0,0,0,"733212,119311567400000","5692945,509113077100000",12.348486553000043,51.33987550900008,0,0,0,0,Mitte
137265,14,7,13,000,2019,07,17,3,3,2,6,0,0,1,0,0,0,0,"735377,869196946730000","5697055,169029716400000",12.38224348600005,51.375872651000066,0,9,9,9,Nord
137278,14,7,13,000,2019,07,07,3,2,5,3,0,0,1,0,0,0,0,"729680,514299443920000","5687336,670452965400000",12.294258145000072,51.29096174400007,0,5,5,5,Südwest
137325,14,7,13,000,2019,07,12,1,3,8,1,0,0,0,0,1,0,0,"737961,877251595260000","5699099,626361306800000",12.420672942000067,51.393146640000055,0,1,1,1,Nordost
137337,14,7,13,000,2019,08,08,4,3,3,6,0,0,1,0,0,0,0,"734907,402811566370000","5700619,971852175900000",12.377853971000036,51.40806606800004,0,9,9,9,Nord
137356,14,7,13,000,2019,06,19,5,3,2,6,0,0,1,0,0,0,0,"740046,946677775120000","5694426,550519133000000",12.44743227500004,51.35032487800004,0,2,2,2,Ost
137360,14,7,13,000,2019,06,14,5,3,6,4,0,0,1,1,0,0,0,"734446,366000000390000","5693416,225000001500000",12.366485136000051,51.34359333900005,0,0,0,0,Mitte
137390,14,7,13,000,2019,06,17,2,3,5,3,0,1,1,0,0,0,0,"734563,246240707110000","5697039,322845147900000",12.370549160000053,51.376067453000076,0,9,9,9,Nord
137397,14,7,13,000,2019,06,11,2,3,5,3,0,1,1,0,0,0,0,"735991,022000000810000","5697125,441999999800000",12.391084242000034,51.376248978000035,0,9,9,9,Nord
137451,14,7,13,000,2019,08,23,5,3,0,1,2,0,0,0,1,0,0,"732818,900000001300000","5692786,949999999300000",12.342747346000067,51.33861330900004,0,7,7,7,Alt-West
137490,14,7,13,000,2019,08,15,6,3,5,3,0,0,1,0,0,0,0,"737840,583655147810000","5701439,426999950800000",12.420500889000039,51.41419917700006,0,9,9,9,Nord
137498,14,7,13,000,2019,08,16,3,3,1,5,0,1,1,0,0,0,0,"735732,432853029110000","5693564,117912067100000",12.385015551000038,51.34438911700005,0,0,0,0,Mitte
137516,14,7,13,000,2019,07,23,6,3,8,1,2,0,1,0,0,0,0,"730054,734526271000000","5684681,129287231700000",12.297906672000067,51.266971528000056,0,5,5,5,Südwest
137517,14,7,13,000,2019,07,22,6,3,8,1,2,0,1,0,0,0,0,"735815,862447298130000","5686804,173969287400000",12.381742276000068,51.28367509900005,0,4,4,4,Süd
137521,14,7,13,000,2019,07,11,7,3,5,3,0,1,0,0,0,0,0,"733843,788258850570000","5693190,372612003200000",12.35770020700005,51.34181412200007,0,0,0,0,Mitte
137531,14,7,13,000,2019,06,11,1,3,9,1,0,0,0,0,1,0,0,"740248,227000000890000","5695925,914000000800000",12.45132968400003,51.36369757300008,1,2,2,2,Ost
137556,14,7,13,000,2019,06,14,4,2,4,6,0,1,0,0,0,0,0,"729211,084991127250000","5692179,757415967100000",12.290649121000058,51.334628139000074,0,6,6,6,West
137601,14,7,13,000,2019,06,20,7,3,4,2,2,0,1,0,0,0,0,"736426,371106166390000","5692746,686357760800000",12.394418820000055,51.33676356600006,0,3,3,3,Südost
137604,14,7,13,000,2019,06,08,7,2,8,1,0,0,0,0,1,0,0,"735585,257245638410000","5697094,303391482700000",12.385243887000058,51.376137939000046,0,9,9,9,Nord
137606,14,7,13,000,2019,06,14,7,2,4,2,0,0,1,0,0,0,0,"736142,826000000350000","5701506,379000002500000",12.39617544500004,51.41550958100004,0,9,9,9,Nord
137607,14,7,13,000,2019,07,14,6,3,1,6,0,0,1,0,0,1,0,"740923,163440844980000","5696384,764478948000000",12.461317467000072,51.36753020400005,0,2,2,2,Ost
137613,14,7,13,000,2019,07,18,6,3,5,3,0,1,1,0,0,0,0,"732966,461403376420000","5692858,817237535500000",12.344909121000057,51.339198003000035,0,7,7,7,Alt-West
137621,14,7,13,000,2019,07,12,6,3,3,6,0,1,0,0,0,0,0,"733134,138964528220000","5692911,754744794200000",12.347346859000027,51.33960448400006,0,0,0,0,Mitte
137710,14,7,13,000,2019,06,08,3,3,5,3,0,1,0,0,1,0,0,"736464,636905151420000","5693016,362522255600000",12.395146195000052,51.33916831800008,0,0,0,0,Mitte
137713,14,7,13,000,2019,06,08,3,3,3,2,0,1,1,0,0,0,0,"734744,612518280740000","5690205,474274978000000",12.368644954000047,51.31464920600007,0,4,4,4,Süd
137730,14,7,13,000,2019,07,07,5,3,2,2,0,0,1,0,0,0,0,"737163,650238029660000","5691106,987630497700000",12.403892892000044,51.32173847700005,0,3,3,3,Südost
137745,14,7,13,000,2019,06,08,6,3,2,6,0,0,1,0,0,0,0,"735163,886000000870000","5693520,017000000900000",12.376837582000064,51.34422869700006,0,0,0,0,Mitte
137753,14,7,13,000,2019,06,12,6,3,5,3,0,1,1,0,0,0,0,"736646,903491331260000","5692099,245233049600000",12.397149050000053,51.330860305000044,0,3,3,3,Südost
137763,14,7,13,000,2019,08,15,3,3,3,2,0,1,1,0,0,0,0,"735602,441650471650000","5697095,345526024700000",12.385491046000027,51.37614016400005,0,9,9,9,Nord
